"ticks","recyclers","wastefuls"
0,0,50
1,0,50
2,0,50
3,0,50
4,0,50
5,0,50
6,0,50
7,0,50
8,0,50
9,0,50
10,0,50
11,0,50
12,0,50
13,0,50
14,0,50
15,0,50
16,0,50
17,0,50
18,0,50
19,0,50
20,0,50
21,0,50
22,0,50
23,0,50
24,0,50
25,0,50
26,0,50
27,0,50
28,0,50
29,0,50
30,0,50
31,0,50
32,0,50
33,0,50
34,0,50
35,0,50
36,0,50
37,0,50
38,0,50
39,0,50
40,0,50
41,0,50
42,0,50
43,0,50
44,0,50
45,0,50
46,0,50
47,0,50
48,0,50
49,0,50
50,0,49
51,0,49
52,0,49
53,0,49
54,0,49
55,0,49
56,0,49
57,0,49
58,0,49
59,0,49
60,0,49
61,0,49
62,0,49
63,0,49
64,0,49
65,0,49
66,0,49
67,0,49
68,0,49
69,0,49
70,0,49
71,0,49
72,0,49
73,0,49
74,0,49
75,0,49
76,0,49
77,0,49
78,0,48
79,0,48
80,0,48
81,0,48
82,0,48
83,0,48
84,0,48
85,0,48
86,0,48
87,0,48
88,0,48
89,0,48
90,0,47
91,0,47
92,0,47
93,0,47
94,0,46
95,0,46
96,0,46
97,0,46
98,0,45
99,0,45
100,0,45
101,0,45
102,0,44
103,0,44
104,0,44
105,0,44
106,0,42
107,0,42
108,0,42
109,0,42
110,0,41
111,0,41
112,0,41
113,0,41
114,0,39
115,0,39
116,0,39
117,0,39
118,0,39
119,0,39
120,0,39
121,0,39
122,0,33
123,0,33
124,0,33
125,0,33
126,0,31
127,0,31
128,0,31
129,0,31
130,0,30
131,0,30
132,0,30
133,0,30
134,0,27
135,0,27
136,0,27
137,0,27
138,0,26
139,0,26
140,0,26
141,0,26
142,0,26
143,0,26
144,0,26
145,0,26
146,0,24
147,0,24
148,0,24
149,0,24
150,0,24
151,0,24
152,0,24
153,0,24
154,0,24
155,0,24
156,0,24
157,0,24
158,0,23
159,0,23
160,0,23
161,0,23
162,0,23
163,0,23
164,0,23
165,0,23
166,0,23
167,0,23
168,0,23
169,0,23
170,0,23
171,0,23
172,0,23
173,0,23
174,0,20
175,0,20
176,0,20
177,0,20
178,0,20
179,0,20
180,0,20
181,0,20
182,0,19
183,0,19
184,0,19
185,0,19
186,0,19
187,0,19
188,0,19
189,0,19
190,0,19
191,0,19
192,0,19
193,0,19
194,0,16
195,0,16
196,0,16
197,0,16
198,0,16
199,0,16
200,0,16
201,0,16
202,0,16
203,0,16
204,0,16
205,0,16
206,0,16
207,0,16
208,0,16
209,0,16
210,0,16
211,0,16
212,0,16
213,0,16
214,0,15
215,0,15
216,0,15
217,0,15
218,0,14
219,0,14
220,0,14
221,0,14
222,0,14
223,0,14
224,0,14
225,0,14
226,0,14
227,0,14
228,0,14
229,0,14
230,0,14
231,0,14
232,0,14
233,0,14
234,0,14
235,0,14
236,0,14
237,0,14
238,0,14
239,0,14
240,0,14
241,0,14
242,0,14
243,0,14
244,0,14
245,0,14
246,0,14
247,0,14
248,0,14
249,0,14
250,0,14
251,0,14
252,0,14
253,0,14
254,0,14
255,0,14
256,0,14
257,0,14
258,0,14
259,0,14
260,0,14
261,0,14
262,0,13
263,0,13
264,0,13
265,0,13
266,0,13
267,0,13
268,0,13
269,0,13
270,0,13
271,0,13
272,0,13
273,0,13
274,0,12
275,0,12
276,0,12
277,0,12
278,0,12
279,0,12
280,0,12
281,0,12
282,0,12
283,0,12
284,0,12
285,0,12
286,0,12
287,0,12
288,0,12
289,0,12
290,0,12
291,0,12
292,0,12
293,0,12
294,0,11
295,0,11
296,0,11
297,0,11
298,0,11
299,0,11
300,0,11
301,0,11
302,0,11
303,0,11
304,0,11
305,0,11
306,0,11
307,0,11
308,0,11
309,0,11
310,0,11
311,0,11
312,0,11
313,0,11
314,0,11
315,0,11
316,0,11
317,0,11
318,0,11
319,0,11
320,0,11
321,0,11
322,0,11
323,0,11
324,0,11
325,0,11
326,0,11
327,0,11
328,0,11
329,0,11
330,0,11
331,0,11
332,0,11
333,0,11
334,0,11
335,0,11
336,0,11
337,0,11
338,0,11
339,0,11
340,0,11
341,0,11
342,0,11
343,0,11
344,0,11
345,0,11
346,0,11
347,0,11
348,0,11
349,0,11
350,0,11
351,0,11
352,0,11
353,0,11
354,0,11
355,0,11
356,0,11
357,0,11
358,0,11
359,0,11
360,0,11
361,0,11
362,0,11
363,0,11
364,0,11
365,0,11
366,0,11
367,0,11
368,0,11
369,0,11
370,0,11
371,0,11
372,0,11
373,0,11
374,0,11
375,0,11
376,0,11
377,0,11
378,0,11
379,0,11
380,0,11
381,0,11
382,0,11
383,0,11
384,0,11
385,0,11
386,0,11
387,0,11
388,0,11
389,0,11
390,0,10
391,0,10
392,0,10
393,0,10
394,0,9
395,0,9
396,0,9
397,0,9
398,0,9
399,0,9
400,0,9
401,0,9
402,0,9
403,0,9
404,0,9
405,0,9
406,0,9
407,0,9
408,0,9
409,0,9
410,0,9
411,0,9
412,0,9
413,0,9
414,0,9
415,0,9
416,0,9
417,0,9
418,0,9
419,0,9
420,0,9
421,0,9
422,0,9
423,0,9
424,0,9
425,0,9
426,0,9
427,0,9
428,0,9
429,0,9
430,0,9
431,0,9
432,0,9
433,0,9
434,0,9
435,0,9
436,0,9
437,0,9
438,0,9
439,0,9
440,0,9
441,0,9
442,0,9
443,0,9
444,0,9
445,0,9
446,0,8
447,0,8
448,0,8
449,0,8
450,0,8
451,0,8
452,0,8
453,0,8
454,0,8
455,0,8
456,0,8
457,0,8
458,0,8
459,0,8
460,0,8
461,0,8
462,0,8
463,0,8
464,0,8
465,0,8
466,0,8
467,0,8
468,0,8
469,0,8
470,0,8
471,0,8
472,0,8
473,0,8
474,0,8
475,0,8
476,0,8
477,0,8
478,0,8
479,0,8
480,0,8
481,0,8
482,0,8
483,0,8
484,0,8
485,0,8
486,0,8
487,0,8
488,0,8
489,0,8
490,0,8
491,0,8
492,0,8
493,0,8
494,0,8
495,0,8
496,0,8
497,0,8
498,0,8
499,0,8
500,0,8
501,0,8
502,0,8
503,0,8
504,0,8
505,0,8
506,0,8
507,0,8
508,0,8
509,0,8
510,0,8
511,0,8
512,0,8
513,0,8
514,0,8
515,0,8
516,0,8
517,0,8
518,0,8
519,0,8
520,0,8
521,0,8
522,0,8
523,0,8
524,0,8
525,0,8
526,0,8
527,0,8
528,0,8
529,0,8
530,0,8
531,0,8
532,0,8
533,0,8
534,0,8
535,0,8
536,0,8
537,0,8
538,0,8
539,0,8
540,0,8
541,0,8
542,0,8
543,0,8
544,0,8
545,0,8
546,0,8
547,0,8
548,0,8
549,0,8
550,0,8
551,0,8
552,0,8
553,0,8
554,0,8
555,0,8
556,0,8
557,0,8
558,0,8
559,0,8
560,0,8
561,0,8
562,0,8
563,0,8
564,0,8
565,0,8
566,0,8
567,0,8
568,0,8
569,0,8
570,0,8
571,0,8
572,0,8
573,0,8
574,0,8
575,0,8
576,0,8
577,0,8
578,0,8
579,0,8
580,0,8
581,0,8
582,0,8
583,0,8
584,0,8
585,0,8
586,0,8
587,0,8
588,0,8
589,0,8
590,0,8
591,0,8
592,0,8
593,0,8
594,0,8
595,0,8
596,0,8
597,0,8
598,0,8
599,0,8
600,0,8
601,0,8
602,0,8
603,0,8
604,0,8
605,0,8
606,0,8
607,0,8
608,0,8
609,0,8
610,0,8
611,0,8
612,0,8
613,0,8
614,0,8
615,0,8
616,0,8
617,0,8
618,0,8
619,0,8
620,0,8
621,0,8
622,0,8
623,0,8
624,0,8
625,0,8
626,0,8
627,0,8
628,0,8
629,0,8
630,0,8
631,0,8
632,0,8
633,0,8
634,0,8
635,0,8
636,0,8
637,0,8
638,0,8
639,0,8
640,0,8
641,0,8
642,0,8
643,0,8
644,0,8
645,0,8
646,0,8
647,0,8
648,0,8
649,0,8
650,0,8
651,0,8
652,0,8
653,0,8
654,0,8
655,0,8
656,0,8
657,0,8
658,0,8
659,0,8
660,0,8
661,0,8
662,0,8
663,0,8
664,0,8
665,0,8
666,0,8
667,0,8
668,0,8
669,0,8
670,0,8
671,0,8
672,0,8
673,0,8
674,0,8
675,0,8
676,0,8
677,0,8
678,0,8
679,0,8
680,0,8
681,0,8
682,0,8
683,0,8
684,0,8
685,0,8
686,0,8
687,0,8
688,0,8
689,0,8
690,0,8
691,0,8
692,0,8
693,0,8
694,0,8
695,0,8
696,0,8
697,0,8
698,0,8
699,0,8
700,0,8
701,0,8
702,0,8
703,0,8
704,0,8
705,0,8
706,0,8
707,0,8
708,0,8
709,0,8
710,0,8
711,0,8
712,0,8
713,0,8
714,0,8
715,0,8
716,0,8
717,0,8
718,0,8
719,0,8
720,0,8
721,0,8
722,0,8
723,0,8
724,0,8
725,0,8
726,0,8
727,0,8
728,0,8
729,0,8
730,0,8
731,0,8
732,0,8
733,0,8
734,0,8
735,0,8
736,0,8
737,0,8
738,0,8
739,0,8
740,0,8
741,0,8
742,0,8
743,0,8
744,0,8
745,0,8
746,0,8
747,0,8
748,0,8
749,0,8
750,0,8
751,0,8
752,0,8
753,0,8
754,0,8
755,0,8
756,0,8
757,0,8
758,0,8
759,0,8
760,0,8
761,0,8
762,0,8
763,0,8
764,0,8
765,0,8
766,0,8
767,0,8
768,0,8
769,0,8
770,0,8
771,0,8
772,0,8
773,0,8
774,0,8
775,0,8
776,0,8
777,0,8
778,0,8
779,0,8
780,0,8
781,0,8
782,0,8
783,0,8
784,0,8
785,0,8
786,0,8
787,0,8
788,0,8
789,0,8
790,0,8
791,0,8
792,0,8
793,0,8
794,0,8
795,0,8
796,0,8
797,0,8
798,0,8
799,0,8
800,0,8
801,0,8
802,0,8
803,0,8
804,0,8
805,0,8
806,0,8
807,0,8
808,0,8
809,0,8
810,0,8
811,0,8
812,0,8
813,0,8
814,0,8
815,0,8
816,0,8
817,0,8
818,0,8
819,0,8
820,0,8
821,0,8
822,0,8
823,0,8
824,0,8
825,0,8
826,0,8
827,0,8
828,0,8
829,0,8
830,0,8
831,0,8
832,0,8
833,0,8
834,0,8
835,0,8
836,0,8
837,0,8
838,0,8
839,0,8
840,0,8
841,0,8
842,0,8
843,0,8
844,0,8
845,0,8
846,0,8
847,0,8
848,0,8
849,0,8
850,0,8
851,0,8
852,0,8
853,0,8
854,0,8
855,0,8
856,0,8
857,0,8
858,0,8
859,0,8
860,0,8
861,0,8
862,0,8
863,0,8
864,0,8
865,0,8
866,0,8
867,0,8
868,0,8
869,0,8
870,0,8
871,0,8
872,0,8
873,0,8
874,0,8
875,0,8
876,0,8
877,0,8
878,0,8
879,0,8
880,0,8
881,0,8
882,0,8
883,0,8
884,0,8
885,0,8
886,0,8
887,0,8
888,0,8
889,0,8
890,0,8
891,0,8
892,0,8
893,0,8
894,0,8
895,0,8
896,0,8
897,0,8
898,0,8
899,0,8
900,0,8
901,0,8
902,0,8
903,0,8
904,0,8
905,0,8
906,0,8
907,0,8
908,0,8
909,0,8
910,0,8
911,0,8
912,0,8
913,0,8
914,0,8
915,0,8
916,0,8
917,0,8
918,0,8
919,0,8
920,0,8
921,0,8
922,0,8
923,0,8
924,0,8
925,0,8
926,0,8
927,0,8
928,0,8
929,0,8
930,0,8
931,0,8
932,0,8
933,0,8
934,0,8
935,0,8
936,0,8
937,0,8
938,0,8
939,0,8
940,0,8
941,0,8
942,0,8
943,0,8
944,0,8
945,0,8
946,0,8
947,0,8
948,0,8
949,0,8
950,0,8
951,0,8
952,0,8
953,0,8
954,0,8
955,0,8
956,0,8
957,0,8
958,0,8
959,0,8
960,0,8
961,0,8
962,0,8
963,0,8
964,0,8
965,0,8
966,0,8
967,0,8
968,0,8
969,0,8
970,0,8
971,0,8
972,0,8
973,0,8
974,0,8
975,0,8
976,0,8
977,0,8
978,0,8
979,0,8
980,0,8
981,0,8
982,0,8
983,0,8
984,0,8
985,0,8
986,0,8
987,0,8
988,0,8
989,0,8
990,0,8
991,0,8
992,0,8
993,0,8
994,0,8
995,0,8
996,0,8
997,0,8
998,0,8
999,0,8
1000,0,8
1001,0,8
1002,0,8
1003,0,8
1004,0,8
1005,0,8
1006,0,8
1007,0,8
1008,0,8
1009,0,8
1010,0,8
1011,0,8
1012,0,8
1013,0,8
1014,0,8
1015,0,8
1016,0,8
1017,0,8
1018,0,8
1019,0,8
1020,0,8
1021,0,8
1022,0,8
1023,0,8
1024,0,8
1025,0,8
1026,0,8
1027,0,8
1028,0,8
1029,0,8
1030,0,8
1031,0,8
1032,0,8
1033,0,8
1034,0,8
1035,0,8
1036,0,8
1037,0,8
1038,0,8
1039,0,8
1040,0,8
1041,0,8
1042,0,8
1043,0,8
1044,0,8
1045,0,8
1046,0,8
1047,0,8
1048,0,8
1049,0,8
1050,0,8
1051,0,8
1052,0,8
1053,0,8
1054,0,8
1055,0,8
1056,0,8
1057,0,8
1058,0,8
1059,0,8
1060,0,8
1061,0,8
1062,0,8
1063,0,8
1064,0,8
1065,0,8
1066,0,8
1067,0,8
1068,0,8
1069,0,8
1070,0,8
1071,0,8
1072,0,8
1073,0,8
1074,0,8
1075,0,8
1076,0,8
1077,0,8
1078,0,8
1079,0,8
1080,0,8
1081,0,8
1082,0,8
1083,0,8
1084,0,8
1085,0,8
1086,0,8
1087,0,8
1088,0,8
1089,0,8
1090,0,8
1091,0,8
1092,0,8
1093,0,8
1094,0,8
1095,0,8
1096,0,8
1097,0,8
1098,0,8
1099,0,8
1100,0,8
1101,0,8
1102,0,8
1103,0,8
1104,0,8
1105,0,8
1106,0,8
1107,0,8
1108,0,8
1109,0,8
1110,0,8
1111,0,8
1112,0,8
1113,0,8
1114,0,8
1115,0,8
1116,0,8
1117,0,8
1118,0,8
1119,0,8
1120,0,8
1121,0,8
1122,0,8
1123,0,8
1124,0,8
1125,0,8
1126,0,8
1127,0,8
1128,0,8
1129,0,8
1130,0,8
1131,0,8
1132,0,8
1133,0,8
1134,0,8
1135,0,8
1136,0,8
1137,0,8
1138,0,8
