"ticks","recyclers","wastefuls"
0,0,25
1,0,25
2,0,25
3,0,25
4,0,25
5,0,25
6,0,25
7,0,25
8,0,25
9,0,25
10,0,25
11,0,25
12,0,25
13,0,25
14,0,25
15,0,25
16,0,25
17,0,25
18,0,25
19,0,25
20,0,25
21,0,25
22,0,25
23,0,25
24,0,25
25,0,25
26,0,25
27,0,25
28,0,25
29,0,25
30,0,25
31,0,25
32,0,25
33,0,25
34,0,25
35,0,25
36,0,25
37,0,25
38,0,25
39,0,25
40,0,25
41,0,25
42,0,25
43,0,25
44,0,25
45,0,25
46,0,25
47,0,25
48,0,25
49,0,25
50,0,25
51,0,25
52,0,25
53,0,25
54,0,25
55,0,25
56,0,25
57,0,25
58,0,25
59,0,25
60,0,25
61,0,25
62,0,25
63,0,25
64,0,25
65,0,25
66,0,25
67,0,25
68,0,25
69,0,25
70,0,25
71,0,25
72,0,25
73,0,25
74,0,25
75,0,25
76,0,25
77,0,25
78,0,25
79,0,25
80,0,25
81,0,25
82,0,25
83,0,25
84,0,25
85,0,25
86,0,25
87,0,25
88,0,25
89,0,25
90,0,25
91,0,25
92,0,25
93,0,25
94,0,25
95,0,25
96,0,25
97,0,25
98,0,25
99,0,25
100,0,25
101,0,25
102,0,25
103,0,25
104,0,25
105,0,25
106,0,25
107,0,25
108,0,25
109,0,25
110,0,25
111,0,25
112,0,25
113,0,25
114,0,25
115,0,25
116,0,25
117,0,25
118,0,25
119,0,25
120,0,25
121,0,25
122,0,25
123,0,25
124,0,25
125,0,25
126,0,25
127,0,25
128,0,25
129,0,25
130,0,24
131,0,24
132,0,24
133,0,24
134,0,24
135,0,24
136,0,24
137,0,24
138,0,24
139,0,24
140,0,24
141,0,24
142,0,23
143,0,23
144,0,23
145,0,23
146,0,23
147,0,23
148,0,23
149,0,23
150,0,23
151,0,23
152,0,23
153,0,23
154,0,23
155,0,23
156,0,23
157,0,23
158,0,23
159,0,23
160,0,23
161,0,23
162,0,23
163,0,23
164,0,23
165,0,23
166,0,22
167,0,22
168,0,22
169,0,22
170,0,22
171,0,22
172,0,22
173,0,22
174,0,21
175,0,21
176,0,21
177,0,21
178,0,21
179,0,21
180,0,21
181,0,21
182,0,21
183,0,21
184,0,21
185,0,21
186,0,20
187,0,20
188,0,20
189,0,20
190,0,20
191,0,20
192,0,20
193,0,20
194,0,20
195,0,20
196,0,20
197,0,20
198,0,20
199,0,20
200,0,20
201,0,20
202,0,20
203,0,20
204,0,20
205,0,20
206,0,20
207,0,20
208,0,20
209,0,20
210,0,20
211,0,20
212,0,20
213,0,20
214,0,20
215,0,20
216,0,20
217,0,20
218,0,20
219,0,20
220,0,20
221,0,20
222,0,19
223,0,19
224,0,19
225,0,19
226,0,19
227,0,19
228,0,19
229,0,19
230,0,19
231,0,19
232,0,19
233,0,19
234,0,19
235,0,19
236,0,19
237,0,19
238,0,19
239,0,19
240,0,19
241,0,19
242,0,19
243,0,19
244,0,19
245,0,19
246,0,19
247,0,19
248,0,19
249,0,19
250,0,19
251,0,19
252,0,19
253,0,19
254,0,19
255,0,19
256,0,19
257,0,19
258,0,19
259,0,19
260,0,19
261,0,19
262,0,19
263,0,19
264,0,19
265,0,19
266,0,19
267,0,19
268,0,19
269,0,19
270,0,18
271,0,18
272,0,18
273,0,18
274,0,18
275,0,18
276,0,18
277,0,18
278,0,18
279,0,18
280,0,18
281,0,18
282,0,17
283,0,17
284,0,17
285,0,17
286,0,17
287,0,17
288,0,17
289,0,17
290,0,17
291,0,17
292,0,17
293,0,17
294,0,17
295,0,17
296,0,17
297,0,17
298,0,17
299,0,17
300,0,17
301,0,17
302,0,17
303,0,17
304,0,17
305,0,17
306,0,17
307,0,17
308,0,17
309,0,17
310,0,17
311,0,17
312,0,17
313,0,17
314,0,17
315,0,17
316,0,17
317,0,17
318,0,17
319,0,17
320,0,17
321,0,17
322,0,16
323,0,16
324,0,16
325,0,16
326,0,16
327,0,16
328,0,16
329,0,16
330,0,16
331,0,16
332,0,16
333,0,16
334,0,16
335,0,16
336,0,16
337,0,16
338,0,16
339,0,16
340,0,16
341,0,16
342,0,16
343,0,16
344,0,16
345,0,16
346,0,16
347,0,16
348,0,16
349,0,16
350,0,16
351,0,16
352,0,16
353,0,16
354,0,16
355,0,16
356,0,16
357,0,16
358,0,15
359,0,15
360,0,15
361,0,15
362,0,15
363,0,15
364,0,15
365,0,15
366,0,15
367,0,15
368,0,15
369,0,15
370,0,15
371,0,15
372,0,15
373,0,15
374,0,15
375,0,15
376,0,15
377,0,15
378,0,15
379,0,15
380,0,15
381,0,15
382,0,15
383,0,15
384,0,15
385,0,15
386,0,15
387,0,15
388,0,15
389,0,15
390,0,15
391,0,15
392,0,15
393,0,15
394,0,15
395,0,15
396,0,15
397,0,15
398,0,15
399,0,15
400,0,15
401,0,15
402,0,15
403,0,15
404,0,15
405,0,15
406,0,15
407,0,15
408,0,15
409,0,15
410,0,15
411,0,15
412,0,15
413,0,15
414,0,15
415,0,15
416,0,15
417,0,15
418,0,15
419,0,15
420,0,15
421,0,15
422,0,15
423,0,15
424,0,15
425,0,15
426,0,15
427,0,15
428,0,15
429,0,15
430,0,15
431,0,15
432,0,15
433,0,15
434,0,15
435,0,15
436,0,15
437,0,15
438,0,15
439,0,15
440,0,15
441,0,15
442,0,15
443,0,15
444,0,15
445,0,15
446,0,15
447,0,15
448,0,15
449,0,15
450,0,15
451,0,15
452,0,15
453,0,15
454,0,15
455,0,15
456,0,15
457,0,15
458,0,15
459,0,15
460,0,15
461,0,15
462,0,15
463,0,15
464,0,15
465,0,15
466,0,15
467,0,15
468,0,15
469,0,15
470,0,15
471,0,15
472,0,15
473,0,15
474,0,15
475,0,15
476,0,15
477,0,15
478,0,15
479,0,15
480,0,15
481,0,15
482,0,15
483,0,15
484,0,15
485,0,15
486,0,14
487,0,14
488,0,14
489,0,14
490,0,14
491,0,14
492,0,14
493,0,14
494,0,14
495,0,14
496,0,14
497,0,14
498,0,14
499,0,14
500,0,14
501,0,14
502,0,14
503,0,14
504,0,14
505,0,14
506,0,14
507,0,14
508,0,14
509,0,14
510,0,14
511,0,14
512,0,14
513,0,14
514,0,14
515,0,14
516,0,14
517,0,14
518,0,14
519,0,14
520,0,14
521,0,14
522,0,14
523,0,14
524,0,14
525,0,14
526,0,14
527,0,14
528,0,14
529,0,14
530,0,14
531,0,14
532,0,14
533,0,14
534,0,14
535,0,14
536,0,14
537,0,14
538,0,14
539,0,14
540,0,14
541,0,14
542,0,14
543,0,14
544,0,14
545,0,14
546,0,14
547,0,14
548,0,14
549,0,14
550,0,14
551,0,14
552,0,14
553,0,14
554,0,14
555,0,14
556,0,14
557,0,14
558,0,14
559,0,14
560,0,14
561,0,14
562,0,14
563,0,14
564,0,14
565,0,14
566,0,14
567,0,14
568,0,14
569,0,14
570,0,14
571,0,14
572,0,14
573,0,14
574,0,14
575,0,14
576,0,14
577,0,14
578,0,14
579,0,14
580,0,14
581,0,14
582,0,14
583,0,14
584,0,14
585,0,14
586,0,14
587,0,14
588,0,14
589,0,14
590,0,14
591,0,14
592,0,14
593,0,14
594,0,14
595,0,14
596,0,14
597,0,14
598,0,14
599,0,14
600,0,14
601,0,14
602,0,14
603,0,14
604,0,14
605,0,14
606,0,14
607,0,14
608,0,14
609,0,14
610,0,14
611,0,14
612,0,14
613,0,14
614,0,14
615,0,14
616,0,14
617,0,14
618,0,14
619,0,14
620,0,14
621,0,14
622,0,14
623,0,14
624,0,14
625,0,14
626,0,14
627,0,14
628,0,14
629,0,14
630,0,14
631,0,14
632,0,14
633,0,14
634,0,14
635,0,14
636,0,14
637,0,14
638,0,14
639,0,14
640,0,14
641,0,14
642,0,14
643,0,14
644,0,14
645,0,14
646,0,14
647,0,14
648,0,14
649,0,14
650,0,14
651,0,14
652,0,14
653,0,14
654,0,14
655,0,14
656,0,14
657,0,14
658,0,14
659,0,14
660,0,14
661,0,14
662,0,14
663,0,14
664,0,14
665,0,14
666,0,14
667,0,14
668,0,14
669,0,14
670,0,14
671,0,14
672,0,14
673,0,14
674,0,14
675,0,14
676,0,14
677,0,14
678,0,14
679,0,14
680,0,14
681,0,14
682,0,14
683,0,14
684,0,14
685,0,14
686,0,14
687,0,14
688,0,14
689,0,14
690,0,14
691,0,14
692,0,14
693,0,14
694,0,14
695,0,14
696,0,14
697,0,14
698,0,14
699,0,14
700,0,14
701,0,14
702,0,14
703,0,14
704,0,14
705,0,14
706,0,13
707,0,13
708,0,13
709,0,13
710,0,13
711,0,13
712,0,13
713,0,13
714,0,13
715,0,13
716,0,13
717,0,13
718,0,13
719,0,13
720,0,13
721,0,13
722,0,13
723,0,13
724,0,13
725,0,13
726,0,13
727,0,13
728,0,13
729,0,13
730,0,13
731,0,13
732,0,13
733,0,13
734,0,13
735,0,13
736,0,13
737,0,13
738,0,13
739,0,13
740,0,13
741,0,13
742,0,13
743,0,13
744,0,13
745,0,13
746,0,13
747,0,13
748,0,13
749,0,13
750,0,13
751,0,13
752,0,13
753,0,13
754,0,13
755,0,13
756,0,13
757,0,13
758,0,13
759,0,13
760,0,13
761,0,13
762,0,13
763,0,13
764,0,13
765,0,13
766,0,13
767,0,13
768,0,13
769,0,13
770,0,13
771,0,13
772,0,13
773,0,13
774,0,13
775,0,13
776,0,13
777,0,13
778,0,13
779,0,13
780,0,13
781,0,13
782,0,13
783,0,13
784,0,13
785,0,13
786,0,13
787,0,13
788,0,13
789,0,13
790,0,13
791,0,13
792,0,13
793,0,13
794,0,13
795,0,13
796,0,13
797,0,13
798,0,13
799,0,13
800,0,13
801,0,13
802,0,13
803,0,13
804,0,13
805,0,13
806,0,13
807,0,13
808,0,13
809,0,13
810,0,13
811,0,13
812,0,13
813,0,13
814,0,13
815,0,13
816,0,13
817,0,13
818,0,13
819,0,13
820,0,13
821,0,13
822,0,13
823,0,13
824,0,13
825,0,13
826,0,12
827,0,12
828,0,12
829,0,12
830,0,12
831,0,12
832,0,12
833,0,12
834,0,12
835,0,12
836,0,12
837,0,12
838,0,12
839,0,12
840,0,12
841,0,12
842,0,12
843,0,12
844,0,12
845,0,12
846,0,12
847,0,12
848,0,12
849,0,12
850,0,12
851,0,12
852,0,12
853,0,12
854,0,12
855,0,12
856,0,12
857,0,12
858,0,12
859,0,12
860,0,12
861,0,12
862,0,12
863,0,12
864,0,12
865,0,12
866,0,12
867,0,12
868,0,12
869,0,12
870,0,12
871,0,12
872,0,12
873,0,12
874,0,12
875,0,12
876,0,12
877,0,12
878,0,12
879,0,12
880,0,12
881,0,12
882,0,12
883,0,12
884,0,12
885,0,12
886,0,12
887,0,12
888,0,12
889,0,12
890,0,12
891,0,12
892,0,12
893,0,12
894,0,12
895,0,12
896,0,12
897,0,12
898,0,12
899,0,12
900,0,12
901,0,12
902,0,12
903,0,12
904,0,12
905,0,12
906,0,12
907,0,12
908,0,12
909,0,12
910,0,12
911,0,12
912,0,12
913,0,12
914,0,12
915,0,12
916,0,12
917,0,12
918,0,12
919,0,12
920,0,12
921,0,12
922,0,12
923,0,12
924,0,12
925,0,12
926,0,12
927,0,12
928,0,12
929,0,12
930,0,12
931,0,12
932,0,12
933,0,12
934,0,12
935,0,12
936,0,12
937,0,12
938,0,12
939,0,12
940,0,12
941,0,12
942,0,12
943,0,12
944,0,12
945,0,12
946,0,12
947,0,12
948,0,12
949,0,12
950,0,12
951,0,12
952,0,12
953,0,12
954,0,12
955,0,12
956,0,12
957,0,12
958,0,12
959,0,12
960,0,12
961,0,12
962,0,12
963,0,12
964,0,12
965,0,12
966,0,12
967,0,12
968,0,12
969,0,12
970,0,12
971,0,12
972,0,12
973,0,12
974,0,12
975,0,12
976,0,12
977,0,12
978,0,12
979,0,12
980,0,12
981,0,12
982,0,12
983,0,12
984,0,12
985,0,12
986,0,12
987,0,12
988,0,12
989,0,12
990,0,12
991,0,12
992,0,12
993,0,12
994,0,12
995,0,12
996,0,12
997,0,12
998,0,12
999,0,12
1000,0,12
1001,0,12
1002,0,12
1003,0,12
1004,0,12
1005,0,12
1006,0,12
1007,0,12
1008,0,12
1009,0,12
1010,0,12
1011,0,12
1012,0,12
1013,0,12
1014,0,12
1015,0,12
1016,0,12
1017,0,12
1018,0,12
1019,0,12
1020,0,12
1021,0,12
1022,0,12
1023,0,12
1024,0,12
1025,0,12
1026,0,12
1027,0,12
1028,0,12
1029,0,12
1030,0,12
1031,0,12
1032,0,12
1033,0,12
1034,0,12
1035,0,12
1036,0,12
1037,0,12
1038,0,11
1039,0,11
1040,0,11
1041,0,11
1042,0,11
1043,0,11
1044,0,11
1045,0,11
1046,0,11
1047,0,11
1048,0,11
1049,0,11
1050,0,11
1051,0,11
1052,0,11
1053,0,11
1054,0,11
1055,0,11
1056,0,11
1057,0,11
1058,0,11
1059,0,11
1060,0,11
1061,0,11
1062,0,11
1063,0,11
1064,0,11
1065,0,11
1066,0,11
1067,0,11
1068,0,11
1069,0,11
1070,0,11
1071,0,11
1072,0,11
1073,0,11
1074,0,11
1075,0,11
1076,0,11
1077,0,11
1078,0,11
1079,0,11
1080,0,11
1081,0,11
1082,0,11
1083,0,11
1084,0,11
1085,0,11
1086,0,11
1087,0,11
1088,0,11
1089,0,11
1090,0,11
1091,0,11
1092,0,11
1093,0,11
1094,0,10
1095,0,10
1096,0,10
1097,0,10
1098,0,10
1099,0,10
1100,0,10
1101,0,10
1102,0,10
1103,0,10
1104,0,10
1105,0,10
1106,0,10
1107,0,10
1108,0,10
1109,0,10
1110,0,10
1111,0,10
1112,0,10
1113,0,10
1114,0,10
1115,0,10
1116,0,10
1117,0,10
1118,0,10
1119,0,10
1120,0,10
1121,0,10
1122,0,10
1123,0,10
1124,0,10
1125,0,10
1126,0,10
1127,0,10
1128,0,10
1129,0,10
1130,0,10
1131,0,10
1132,0,10
1133,0,10
1134,0,10
1135,0,10
1136,0,10
1137,0,10
1138,0,10
1139,0,10
1140,0,10
1141,0,10
1142,0,10
1143,0,10
1144,0,10
1145,0,10
1146,0,10
1147,0,10
1148,0,10
1149,0,10
1150,0,10
1151,0,10
1152,0,10
1153,0,10
1154,0,10
1155,0,10
1156,0,10
1157,0,10
1158,0,10
1159,0,10
1160,0,10
1161,0,10
1162,0,10
1163,0,10
1164,0,10
1165,0,10
1166,0,10
1167,0,10
1168,0,10
1169,0,10
1170,0,10
1171,0,10
1172,0,10
1173,0,10
1174,0,10
1175,0,10
1176,0,10
1177,0,10
1178,0,10
1179,0,10
1180,0,10
1181,0,10
1182,0,10
1183,0,10
1184,0,10
1185,0,10
1186,0,10
1187,0,10
1188,0,10
1189,0,10
1190,0,10
1191,0,10
1192,0,10
1193,0,10
1194,0,10
1195,0,10
1196,0,10
1197,0,10
1198,0,10
1199,0,10
1200,0,10
1201,0,10
1202,0,10
1203,0,10
1204,0,10
1205,0,10
1206,0,10
1207,0,10
1208,0,10
1209,0,10
1210,0,10
1211,0,10
1212,0,10
1213,0,10
1214,0,10
1215,0,10
1216,0,10
1217,0,10
1218,0,10
1219,0,10
1220,0,10
1221,0,10
1222,0,10
1223,0,10
1224,0,10
1225,0,10
1226,0,10
1227,0,10
1228,0,10
1229,0,10
1230,0,10
1231,0,10
1232,0,10
1233,0,10
1234,0,10
1235,0,10
1236,0,10
1237,0,10
1238,0,10
1239,0,10
1240,0,10
1241,0,10
1242,0,10
1243,0,10
1244,0,10
1245,0,10
1246,0,10
1247,0,10
1248,0,10
1249,0,10
1250,0,9
1251,0,9
1252,0,9
1253,0,9
1254,0,9
1255,0,9
1256,0,9
1257,0,9
1258,0,9
1259,0,9
1260,0,9
1261,0,9
1262,0,8
1263,0,8
1264,0,8
1265,0,8
1266,0,8
1267,0,8
1268,0,8
1269,0,8
1270,0,8
1271,0,8
1272,0,8
1273,0,8
1274,0,8
1275,0,8
1276,0,8
1277,0,8
1278,0,8
1279,0,8
1280,0,8
1281,0,8
1282,0,8
1283,0,8
1284,0,8
1285,0,8
1286,0,8
1287,0,8
1288,0,8
1289,0,8
1290,0,8
1291,0,8
1292,0,8
1293,0,8
1294,0,8
1295,0,8
1296,0,8
1297,0,8
1298,0,8
1299,0,8
1300,0,8
1301,0,8
1302,0,8
1303,0,8
1304,0,8
1305,0,8
1306,0,8
1307,0,8
1308,0,8
1309,0,8
1310,0,8
1311,0,8
1312,0,8
1313,0,8
1314,0,8
1315,0,8
1316,0,8
1317,0,8
1318,0,8
1319,0,8
1320,0,8
1321,0,8
1322,0,8
1323,0,8
1324,0,8
1325,0,8
1326,0,8
1327,0,8
1328,0,8
1329,0,8
1330,0,8
1331,0,8
1332,0,8
1333,0,8
1334,0,8
1335,0,8
1336,0,8
1337,0,8
1338,0,8
1339,0,8
1340,0,8
1341,0,8
1342,0,8
1343,0,8
1344,0,8
1345,0,8
1346,0,8
1347,0,8
1348,0,8
1349,0,8
1350,0,8
1351,0,8
1352,0,8
1353,0,8
1354,0,8
1355,0,8
1356,0,8
1357,0,8
1358,0,8
1359,0,8
1360,0,8
1361,0,8
1362,0,8
1363,0,8
1364,0,8
1365,0,8
1366,0,8
1367,0,8
1368,0,8
1369,0,8
1370,0,8
1371,0,8
1372,0,8
1373,0,8
1374,0,8
1375,0,8
1376,0,8
1377,0,8
1378,0,8
1379,0,8
1380,0,8
1381,0,8
1382,0,8
1383,0,8
1384,0,8
1385,0,8
1386,0,8
1387,0,8
1388,0,8
1389,0,8
1390,0,8
1391,0,8
1392,0,8
1393,0,8
1394,0,8
1395,0,8
1396,0,8
1397,0,8
1398,0,8
1399,0,8
1400,0,8
1401,0,8
1402,0,8
1403,0,8
1404,0,8
1405,0,8
1406,0,8
1407,0,8
1408,0,8
1409,0,8
1410,0,8
1411,0,8
1412,0,8
1413,0,8
1414,0,8
1415,0,8
1416,0,8
1417,0,8
1418,0,8
1419,0,8
1420,0,8
1421,0,8
1422,0,8
1423,0,8
1424,0,8
1425,0,8
1426,0,8
1427,0,8
1428,0,8
1429,0,8
1430,0,8
1431,0,8
1432,0,8
1433,0,8
1434,0,8
1435,0,8
1436,0,8
1437,0,8
1438,0,8
1439,0,8
1440,0,8
1441,0,8
1442,0,8
1443,0,8
1444,0,8
1445,0,8
1446,0,8
1447,0,8
