"ticks","recyclers","wastefuls"
0,0,25
1,0,25
2,0,25
3,0,25
4,0,25
5,0,25
6,0,25
7,0,25
8,0,25
9,0,25
10,0,25
11,0,25
12,0,25
13,0,25
14,0,25
15,0,25
16,0,25
17,0,25
18,0,25
19,0,25
20,0,25
21,0,25
22,0,25
23,0,25
24,0,25
25,0,25
26,0,25
27,0,25
28,0,25
29,0,25
30,0,25
31,0,25
32,0,25
33,0,25
34,0,25
35,0,25
36,0,25
37,0,25
38,0,25
39,0,25
40,0,25
41,0,25
42,0,25
43,0,25
44,0,25
45,0,25
46,0,25
47,0,25
48,0,25
49,0,25
50,0,25
51,0,25
52,0,25
53,0,25
54,0,25
55,0,25
56,0,25
57,0,25
58,0,25
59,0,25
60,0,25
61,0,25
62,0,25
63,0,25
64,0,25
65,0,25
66,0,25
67,0,25
68,0,25
69,0,25
70,0,25
71,0,25
72,0,25
73,0,25
74,0,25
75,0,25
76,0,25
77,0,25
78,0,25
79,0,25
80,0,25
81,0,25
82,0,25
83,0,25
84,0,25
85,0,25
86,0,25
87,0,25
88,0,25
89,0,25
90,0,25
91,0,25
92,0,25
93,0,25
94,0,25
95,0,25
96,0,25
97,0,25
98,0,25
99,0,25
100,0,25
101,0,25
102,0,25
103,0,25
104,0,25
105,0,25
106,0,25
107,0,25
108,0,25
109,0,25
110,0,25
111,0,25
112,0,25
113,0,25
114,0,25
115,0,25
116,0,25
117,0,25
118,0,25
119,0,25
120,0,25
121,0,25
122,0,25
123,0,25
124,0,25
125,0,25
126,0,25
127,0,25
128,0,25
129,0,25
130,0,25
131,0,25
132,0,25
133,0,25
134,0,25
135,0,25
136,0,25
137,0,25
138,0,25
139,0,25
140,0,25
141,0,25
142,0,25
143,0,25
144,0,25
145,0,25
146,0,25
147,0,25
148,0,25
149,0,25
150,0,25
151,0,25
152,0,25
153,0,25
154,0,25
155,0,25
156,0,25
157,0,25
158,0,25
159,0,25
160,0,25
161,0,25
162,0,25
163,0,25
164,0,25
165,0,25
166,0,25
167,0,25
168,0,25
169,0,25
170,0,25
171,0,25
172,0,25
173,0,25
174,0,25
175,0,25
176,0,25
177,0,25
178,0,25
179,0,25
180,0,25
181,0,25
182,0,25
183,0,25
184,0,25
185,0,25
186,0,25
187,0,25
188,0,25
189,0,25
190,0,25
191,0,25
192,0,25
193,0,25
194,0,25
195,0,25
196,0,25
197,0,25
198,0,25
199,0,25
200,0,25
201,0,25
202,0,25
203,0,25
204,0,25
205,0,25
206,0,25
207,0,25
208,0,25
209,0,25
210,0,25
211,0,25
212,0,25
213,0,25
214,0,25
215,0,25
216,0,25
217,0,25
218,0,25
219,0,25
220,0,25
221,0,25
222,0,25
223,0,25
224,0,25
225,0,25
226,0,25
227,0,25
228,0,25
229,0,25
230,0,25
231,0,25
232,0,25
233,0,25
234,0,25
235,0,25
236,0,25
237,0,25
238,0,25
239,0,25
240,0,25
241,0,25
242,0,25
243,0,25
244,0,25
245,0,25
246,0,25
247,0,25
248,0,25
249,0,25
250,0,25
251,0,25
252,0,25
253,0,25
254,0,25
255,0,25
256,0,25
257,0,25
258,0,24
259,0,24
260,0,24
261,0,24
262,0,24
263,0,24
264,0,24
265,0,24
266,0,24
267,0,24
268,0,24
269,0,24
270,0,24
271,0,24
272,0,24
273,0,24
274,0,23
275,0,23
276,0,23
277,0,23
278,0,23
279,0,23
280,0,23
281,0,23
282,0,23
283,0,23
284,0,23
285,0,23
286,0,23
287,0,23
288,0,23
289,0,23
290,0,23
291,0,23
292,0,23
293,0,23
294,0,23
295,0,23
296,0,23
297,0,23
298,0,23
299,0,23
300,0,23
301,0,23
302,0,23
303,0,23
304,0,23
305,0,23
306,0,23
307,0,23
308,0,23
309,0,23
310,0,23
311,0,23
312,0,23
313,0,23
314,0,23
315,0,23
316,0,23
317,0,23
318,0,23
319,0,23
320,0,23
321,0,23
322,0,23
323,0,23
324,0,23
325,0,23
326,0,23
327,0,23
328,0,23
329,0,23
330,0,22
331,0,22
332,0,22
333,0,22
334,0,22
335,0,22
336,0,22
337,0,22
338,0,22
339,0,22
340,0,22
341,0,22
342,0,22
343,0,22
344,0,22
345,0,22
346,0,22
347,0,22
348,0,22
349,0,22
350,0,22
351,0,22
352,0,22
353,0,22
354,0,22
355,0,22
356,0,22
357,0,22
358,0,22
359,0,22
360,0,22
361,0,22
362,0,22
363,0,22
364,0,22
365,0,22
366,0,22
367,0,22
368,0,22
369,0,22
370,0,22
371,0,22
372,0,22
373,0,22
374,0,22
375,0,22
376,0,22
377,0,22
378,0,22
379,0,22
380,0,22
381,0,22
382,0,22
383,0,22
384,0,22
385,0,22
386,0,22
387,0,22
388,0,22
389,0,22
390,0,22
391,0,22
392,0,22
393,0,22
394,0,22
395,0,22
396,0,22
397,0,22
398,0,22
399,0,22
400,0,22
401,0,22
402,0,22
403,0,22
404,0,22
405,0,22
406,0,22
407,0,22
408,0,22
409,0,22
410,0,22
411,0,22
412,0,22
413,0,22
414,0,22
415,0,22
416,0,22
417,0,22
418,0,22
419,0,22
420,0,22
421,0,22
422,0,22
423,0,22
424,0,22
425,0,22
426,0,22
427,0,22
428,0,22
429,0,22
430,0,22
431,0,22
432,0,22
433,0,22
434,0,22
435,0,22
436,0,22
437,0,22
438,0,22
439,0,22
440,0,22
441,0,22
442,0,22
443,0,22
444,0,22
445,0,22
446,0,22
447,0,22
448,0,22
449,0,22
450,0,22
451,0,22
452,0,22
453,0,22
454,0,22
455,0,22
456,0,22
457,0,22
458,0,22
459,0,22
460,0,22
461,0,22
462,0,22
463,0,22
464,0,22
465,0,22
466,0,22
467,0,22
468,0,22
469,0,22
470,0,22
471,0,22
472,0,22
473,0,22
474,0,22
475,0,22
476,0,22
477,0,22
478,0,22
479,0,22
480,0,22
481,0,22
482,0,22
483,0,22
484,0,22
485,0,22
486,0,22
487,0,22
488,0,22
489,0,22
490,0,22
491,0,22
492,0,22
493,0,22
494,0,22
495,0,22
496,0,22
497,0,22
498,0,22
499,0,22
500,0,22
501,0,22
502,0,22
503,0,22
504,0,22
505,0,22
506,0,22
507,0,22
508,0,22
509,0,22
510,0,22
511,0,22
512,0,22
513,0,22
514,0,22
515,0,22
516,0,22
517,0,22
518,0,22
519,0,22
520,0,22
521,0,22
522,0,22
523,0,22
524,0,22
525,0,22
526,0,22
527,0,22
528,0,22
529,0,22
530,0,22
531,0,22
532,0,22
533,0,22
534,0,22
535,0,22
536,0,22
537,0,22
538,0,22
539,0,22
540,0,22
541,0,22
542,0,22
543,0,22
544,0,22
545,0,22
546,0,22
547,0,22
548,0,22
549,0,22
550,0,22
551,0,22
552,0,22
553,0,22
554,0,22
555,0,22
556,0,22
557,0,22
558,0,22
559,0,22
560,0,22
561,0,22
562,0,22
563,0,22
564,0,22
565,0,22
566,0,22
567,0,22
568,0,22
569,0,22
570,0,22
571,0,22
572,0,22
573,0,22
574,0,22
575,0,22
576,0,22
577,0,22
578,0,22
579,0,22
580,0,22
581,0,22
582,0,22
583,0,22
584,0,22
585,0,22
586,0,22
587,0,22
588,0,22
589,0,22
590,0,21
591,0,21
592,0,21
593,0,21
594,0,21
595,0,21
596,0,21
597,0,21
598,0,21
599,0,21
600,0,21
601,0,21
602,0,20
603,0,20
604,0,20
605,0,20
606,0,20
607,0,20
608,0,20
609,0,20
610,0,20
611,0,20
612,0,20
613,0,20
614,0,20
615,0,20
616,0,20
617,0,20
618,0,20
619,0,20
620,0,20
621,0,20
622,0,20
623,0,20
624,0,20
625,0,20
626,0,20
627,0,20
628,0,20
629,0,20
630,0,20
631,0,20
632,0,20
633,0,20
634,0,20
635,0,20
636,0,20
637,0,20
638,0,20
639,0,20
640,0,20
641,0,20
642,0,20
643,0,20
644,0,20
645,0,20
646,0,20
647,0,20
648,0,20
649,0,20
650,0,20
651,0,20
652,0,20
653,0,20
654,0,20
655,0,20
656,0,20
657,0,20
658,0,20
659,0,20
660,0,20
661,0,20
662,0,20
663,0,20
664,0,20
665,0,20
666,0,20
667,0,20
668,0,20
669,0,20
670,0,20
671,0,20
672,0,20
673,0,20
674,0,20
675,0,20
676,0,20
677,0,20
678,0,20
679,0,20
680,0,20
681,0,20
682,0,20
683,0,20
684,0,20
685,0,20
686,0,20
687,0,20
688,0,20
689,0,20
690,0,20
691,0,20
692,0,20
693,0,20
694,0,20
695,0,20
696,0,20
697,0,20
698,0,20
699,0,20
700,0,20
701,0,20
702,0,20
703,0,20
704,0,20
705,0,20
706,0,20
707,0,20
708,0,20
709,0,20
710,0,20
711,0,20
712,0,20
713,0,20
714,0,20
715,0,20
716,0,20
717,0,20
718,0,20
719,0,20
720,0,20
721,0,20
722,0,20
723,0,20
724,0,20
725,0,20
726,0,20
727,0,20
728,0,20
729,0,20
730,0,20
731,0,20
732,0,20
733,0,20
734,0,20
735,0,20
736,0,20
737,0,20
738,0,20
739,0,20
740,0,20
741,0,20
742,0,20
743,0,20
744,0,20
745,0,20
746,0,20
747,0,20
748,0,20
749,0,20
750,0,20
751,0,20
752,0,20
753,0,20
754,0,20
755,0,20
756,0,20
757,0,20
758,0,20
759,0,20
760,0,20
761,0,20
762,0,20
763,0,20
764,0,20
765,0,20
766,0,20
767,0,20
768,0,20
769,0,20
770,0,20
771,0,20
772,0,20
773,0,20
774,0,20
775,0,20
776,0,20
777,0,20
778,0,20
779,0,20
780,0,20
781,0,20
782,0,20
783,0,20
784,0,20
785,0,20
786,0,20
787,0,20
788,0,20
789,0,20
790,0,19
791,0,19
792,0,19
793,0,19
794,0,19
795,0,19
796,0,19
797,0,19
798,0,19
799,0,19
800,0,19
801,0,19
802,0,19
803,0,19
804,0,19
805,0,19
806,0,19
807,0,19
808,0,19
809,0,19
810,0,19
811,0,19
812,0,19
813,0,19
814,0,19
815,0,19
816,0,19
817,0,19
818,0,19
819,0,19
820,0,19
821,0,19
822,0,19
823,0,19
824,0,19
825,0,19
826,0,19
827,0,19
828,0,19
829,0,19
830,0,19
831,0,19
832,0,19
833,0,19
834,0,19
835,0,19
836,0,19
837,0,19
838,0,19
839,0,19
840,0,19
841,0,19
842,0,19
843,0,19
844,0,19
845,0,19
846,0,19
847,0,19
848,0,19
849,0,19
850,0,19
851,0,19
852,0,19
853,0,19
854,0,19
855,0,19
856,0,19
857,0,19
858,0,19
859,0,19
860,0,19
861,0,19
862,0,19
863,0,19
864,0,19
865,0,19
866,0,19
867,0,19
868,0,19
869,0,19
870,0,19
871,0,19
872,0,19
873,0,19
874,0,19
875,0,19
876,0,19
877,0,19
878,0,19
879,0,19
880,0,19
881,0,19
882,0,19
883,0,19
884,0,19
885,0,19
886,0,19
887,0,19
888,0,19
889,0,19
890,0,19
891,0,19
892,0,19
893,0,19
894,0,19
895,0,19
896,0,19
897,0,19
898,0,19
899,0,19
900,0,19
901,0,19
902,0,19
903,0,19
904,0,19
905,0,19
906,0,19
907,0,19
908,0,19
909,0,19
910,0,19
911,0,19
912,0,19
913,0,19
914,0,19
915,0,19
916,0,19
917,0,19
918,0,19
919,0,19
920,0,19
921,0,19
922,0,19
923,0,19
924,0,19
925,0,19
926,0,19
927,0,19
928,0,19
929,0,19
930,0,19
931,0,19
932,0,19
933,0,19
934,0,19
935,0,19
936,0,19
937,0,19
938,0,19
939,0,19
940,0,19
941,0,19
942,0,19
943,0,19
944,0,19
945,0,19
946,0,19
947,0,19
948,0,19
949,0,19
950,0,19
951,0,19
952,0,19
953,0,19
954,0,19
955,0,19
956,0,19
957,0,19
958,0,19
959,0,19
960,0,19
961,0,19
962,0,19
963,0,19
964,0,19
965,0,19
966,0,19
967,0,19
968,0,19
969,0,19
970,0,19
971,0,19
972,0,19
973,0,19
974,0,19
975,0,19
976,0,19
977,0,19
978,0,19
979,0,19
980,0,19
981,0,19
982,0,19
983,0,19
984,0,19
985,0,19
986,0,19
987,0,19
988,0,19
989,0,19
990,0,19
991,0,19
992,0,19
993,0,19
994,0,19
995,0,19
996,0,19
997,0,19
998,0,19
999,0,19
1000,0,19
1001,0,19
1002,0,19
1003,0,19
1004,0,19
1005,0,19
1006,0,19
1007,0,19
1008,0,19
1009,0,19
1010,0,19
1011,0,19
1012,0,19
1013,0,19
1014,0,19
1015,0,19
1016,0,19
1017,0,19
1018,0,19
1019,0,19
1020,0,19
1021,0,19
1022,0,19
1023,0,19
1024,0,19
1025,0,19
1026,0,19
1027,0,19
1028,0,19
1029,0,19
1030,0,19
1031,0,19
1032,0,19
1033,0,19
1034,0,19
1035,0,19
1036,0,19
1037,0,19
1038,0,19
1039,0,19
1040,0,19
1041,0,19
1042,0,19
1043,0,19
1044,0,19
1045,0,19
1046,0,19
1047,0,19
1048,0,19
1049,0,19
1050,0,19
1051,0,19
1052,0,19
1053,0,19
1054,0,19
1055,0,19
1056,0,19
1057,0,19
1058,0,19
1059,0,19
1060,0,19
1061,0,19
1062,0,19
1063,0,19
1064,0,19
1065,0,19
1066,0,19
1067,0,19
1068,0,19
1069,0,19
1070,0,19
1071,0,19
1072,0,19
1073,0,19
1074,0,19
1075,0,19
1076,0,19
1077,0,19
1078,0,19
1079,0,19
1080,0,19
1081,0,19
1082,0,19
1083,0,19
1084,0,19
1085,0,19
1086,0,19
1087,0,19
1088,0,19
1089,0,19
1090,0,19
1091,0,19
1092,0,19
1093,0,19
1094,0,19
1095,0,19
1096,0,19
1097,0,19
1098,0,19
1099,0,19
1100,0,19
1101,0,19
1102,0,19
1103,0,19
1104,0,19
1105,0,19
1106,0,19
1107,0,19
1108,0,19
1109,0,19
1110,0,19
1111,0,19
1112,0,19
1113,0,19
1114,0,19
1115,0,19
1116,0,19
1117,0,19
1118,0,19
1119,0,19
1120,0,19
1121,0,19
1122,0,19
1123,0,19
1124,0,19
1125,0,19
1126,0,19
1127,0,19
1128,0,19
1129,0,19
1130,0,19
1131,0,19
1132,0,19
1133,0,19
1134,0,19
1135,0,19
1136,0,19
1137,0,19
1138,0,19
1139,0,19
1140,0,19
1141,0,19
1142,0,19
1143,0,19
1144,0,19
1145,0,19
1146,0,19
1147,0,19
1148,0,19
1149,0,19
1150,0,19
1151,0,19
1152,0,19
1153,0,19
1154,0,19
1155,0,19
1156,0,19
1157,0,19
1158,0,19
1159,0,19
1160,0,19
1161,0,19
1162,0,19
1163,0,19
1164,0,19
1165,0,19
1166,0,19
1167,0,19
1168,0,19
1169,0,19
1170,0,19
1171,0,19
1172,0,19
1173,0,19
1174,0,19
1175,0,19
1176,0,19
1177,0,19
1178,0,19
1179,0,19
1180,0,19
1181,0,19
1182,0,19
1183,0,19
1184,0,19
1185,0,19
1186,0,19
1187,0,19
1188,0,19
1189,0,19
1190,0,19
1191,0,19
1192,0,19
1193,0,19
1194,0,19
1195,0,19
1196,0,19
1197,0,19
1198,0,19
1199,0,19
1200,0,19
1201,0,19
1202,0,19
1203,0,19
1204,0,19
1205,0,19
1206,0,19
1207,0,19
1208,0,19
1209,0,19
1210,0,19
1211,0,19
1212,0,19
1213,0,19
1214,0,19
1215,0,19
1216,0,19
1217,0,19
1218,0,19
1219,0,19
1220,0,19
1221,0,19
1222,0,19
1223,0,19
1224,0,19
1225,0,19
1226,0,19
1227,0,19
1228,0,19
1229,0,19
1230,0,19
1231,0,19
1232,0,19
1233,0,19
1234,0,19
1235,0,19
1236,0,19
1237,0,19
1238,0,19
1239,0,19
1240,0,19
1241,0,19
1242,0,19
1243,0,19
1244,0,19
1245,0,19
1246,0,19
1247,0,19
1248,0,19
1249,0,19
1250,0,19
1251,0,19
1252,0,19
1253,0,19
1254,0,19
1255,0,19
1256,0,19
1257,0,19
1258,0,19
1259,0,19
1260,0,19
1261,0,19
1262,0,19
1263,0,19
1264,0,19
1265,0,19
1266,0,19
1267,0,19
1268,0,19
1269,0,19
1270,0,19
1271,0,19
1272,0,19
1273,0,19
1274,0,19
1275,0,19
1276,0,19
1277,0,19
1278,0,19
1279,0,19
1280,0,19
1281,0,19
1282,0,19
1283,0,19
1284,0,19
1285,0,19
1286,0,19
1287,0,19
1288,0,19
1289,0,19
1290,0,18
1291,0,18
1292,0,18
1293,0,18
1294,0,18
1295,0,18
1296,0,18
1297,0,18
1298,0,18
1299,0,18
1300,0,18
1301,0,18
1302,0,18
1303,0,18
1304,0,18
1305,0,18
1306,0,18
1307,0,18
1308,0,18
1309,0,18
1310,0,18
1311,0,18
1312,0,18
1313,0,18
1314,0,18
1315,0,18
1316,0,18
1317,0,18
1318,0,18
1319,0,18
1320,0,18
1321,0,18
1322,0,18
1323,0,18
1324,0,18
1325,0,18
1326,0,18
1327,0,18
1328,0,18
1329,0,18
1330,0,18
1331,0,18
1332,0,18
1333,0,18
1334,0,18
1335,0,18
1336,0,18
1337,0,18
1338,0,18
1339,0,18
1340,0,18
1341,0,18
1342,0,18
1343,0,18
1344,0,18
1345,0,18
1346,0,18
1347,0,18
1348,0,18
1349,0,18
1350,0,18
1351,0,18
1352,0,18
1353,0,18
1354,0,18
1355,0,18
1356,0,18
1357,0,18
1358,0,18
1359,0,18
1360,0,18
1361,0,18
1362,0,18
1363,0,18
1364,0,18
1365,0,18
1366,0,18
1367,0,18
1368,0,18
1369,0,18
1370,0,18
1371,0,18
1372,0,18
1373,0,18
1374,0,18
1375,0,18
1376,0,18
1377,0,18
1378,0,18
1379,0,18
1380,0,18
1381,0,18
1382,0,18
1383,0,18
1384,0,18
1385,0,18
1386,0,18
1387,0,18
1388,0,18
1389,0,18
1390,0,18
1391,0,18
1392,0,18
1393,0,18
1394,0,18
1395,0,18
1396,0,18
1397,0,18
1398,0,18
1399,0,18
1400,0,18
1401,0,18
1402,0,18
1403,0,18
1404,0,18
1405,0,18
1406,0,18
1407,0,18
1408,0,18
1409,0,18
1410,0,18
1411,0,18
1412,0,18
1413,0,18
1414,0,18
1415,0,18
1416,0,18
1417,0,18
1418,0,18
1419,0,18
1420,0,18
1421,0,18
1422,0,18
1423,0,18
1424,0,18
1425,0,18
1426,0,18
1427,0,18
1428,0,18
1429,0,18
1430,0,18
1431,0,18
1432,0,18
1433,0,18
1434,0,18
1435,0,18
1436,0,18
1437,0,18
1438,0,18
1439,0,18
1440,0,18
1441,0,18
1442,0,18
1443,0,18
1444,0,18
1445,0,18
1446,0,18
1447,0,18
