"ticks","recyclers","wastefuls"
0,0,25
1,0,25
2,0,25
3,0,25
4,0,25
5,0,25
6,0,25
7,0,25
8,0,25
9,0,25
10,0,25
11,0,25
12,0,25
13,0,25
14,0,25
15,0,25
16,0,25
17,0,25
18,0,25
19,0,25
20,0,25
21,0,25
22,0,25
23,0,25
24,0,25
25,0,25
26,0,25
27,0,25
28,0,25
29,0,25
30,0,25
31,0,25
32,0,25
33,0,25
34,0,25
35,0,25
36,0,25
37,0,25
38,0,25
39,0,25
40,0,25
41,0,25
42,0,25
43,0,25
44,0,25
45,0,25
46,0,25
47,0,25
48,0,25
49,0,25
50,0,25
51,0,25
52,0,25
53,0,25
54,0,25
55,0,25
56,0,25
57,0,25
58,0,25
59,0,25
60,0,25
61,0,25
62,0,25
63,0,25
64,0,25
65,0,25
66,0,25
67,0,25
68,0,25
69,0,25
70,0,25
71,0,25
72,0,25
73,0,25
74,0,25
75,0,25
76,0,25
77,0,25
78,0,25
79,0,25
80,0,25
81,0,25
82,0,25
83,0,25
84,0,25
85,0,25
86,0,25
87,0,25
88,0,25
89,0,25
90,0,25
91,0,25
92,0,25
93,0,25
94,0,25
95,0,25
96,0,25
97,0,25
98,0,25
99,0,25
100,0,25
101,0,25
102,0,25
103,0,25
104,0,25
105,0,25
106,0,25
107,0,25
108,0,25
109,0,25
110,0,25
111,0,25
112,0,25
113,0,25
114,0,25
115,0,25
116,0,25
117,0,25
118,0,25
119,0,25
120,0,25
121,0,25
122,0,25
123,0,25
124,0,25
125,0,25
126,0,25
127,0,25
128,0,25
129,0,25
130,0,25
131,0,25
132,0,25
133,0,25
134,0,25
135,0,25
136,0,25
137,0,25
138,0,25
139,0,25
140,0,25
141,0,25
142,0,25
143,0,25
144,0,25
145,0,25
146,0,25
147,0,25
148,0,25
149,0,25
150,0,25
151,0,25
152,0,25
153,0,25
154,0,25
155,0,25
156,0,25
157,0,25
158,0,25
159,0,25
160,0,25
161,0,25
162,0,25
163,0,25
164,0,25
165,0,25
166,0,25
167,0,25
168,0,25
169,0,25
170,0,25
171,0,25
172,0,25
173,0,25
174,0,25
175,0,25
176,0,25
177,0,25
178,0,25
179,0,25
180,0,25
181,0,25
182,0,25
183,0,25
184,0,25
185,0,25
186,0,25
187,0,25
188,0,25
189,0,25
190,0,25
191,0,25
192,0,25
193,0,25
194,0,25
195,0,25
196,0,25
197,0,25
198,0,25
199,0,25
200,0,25
201,0,25
202,0,25
203,0,25
204,0,25
205,0,25
206,0,25
207,0,25
208,0,25
209,0,25
210,0,25
211,0,25
212,0,25
213,0,25
214,0,25
215,0,25
216,0,25
217,0,25
218,0,25
219,0,25
220,0,25
221,0,25
222,0,25
223,0,25
224,0,25
225,0,25
226,0,25
227,0,25
228,0,25
229,0,25
230,0,25
231,0,25
232,0,25
233,0,25
234,0,25
235,0,25
236,0,25
237,0,25
238,0,25
239,0,25
240,0,25
241,0,25
242,0,25
243,0,25
244,0,25
245,0,25
246,0,25
247,0,25
248,0,25
249,0,25
250,0,25
251,0,25
252,0,25
253,0,25
254,0,25
255,0,25
256,0,25
257,0,25
258,0,25
259,0,25
260,0,25
261,0,25
262,0,25
263,0,25
264,0,25
265,0,25
266,0,25
267,0,25
268,0,25
269,0,25
270,0,25
271,0,25
272,0,25
273,0,25
274,0,25
275,0,25
276,0,25
277,0,25
278,0,25
279,0,25
280,0,25
281,0,25
282,0,25
283,0,25
284,0,25
285,0,25
286,0,25
287,0,25
288,0,25
289,0,25
290,0,25
291,0,25
292,0,25
293,0,25
294,0,25
295,0,25
296,0,25
297,0,25
298,0,25
299,0,25
300,0,25
301,0,25
302,0,25
303,0,25
304,0,25
305,0,25
306,0,25
307,0,25
308,0,25
309,0,25
310,0,25
311,0,25
312,0,25
313,0,25
314,0,25
315,0,25
316,0,25
317,0,25
318,0,25
319,0,25
320,0,25
321,0,25
322,0,25
323,0,25
324,0,25
325,0,25
326,0,25
327,0,25
328,0,25
329,0,25
330,0,25
331,0,25
332,0,25
333,0,25
334,0,25
335,0,25
336,0,25
337,0,25
338,0,25
339,0,25
340,0,25
341,0,25
342,0,25
343,0,25
344,0,25
345,0,25
346,0,25
347,0,25
348,0,25
349,0,25
350,0,25
351,0,25
352,0,25
353,0,25
354,0,25
355,0,25
356,0,25
357,0,25
358,0,25
359,0,25
360,0,25
361,0,25
362,0,25
363,0,25
364,0,25
365,0,25
366,0,25
367,0,25
368,0,25
369,0,25
370,0,25
371,0,25
372,0,25
373,0,25
374,0,25
375,0,25
376,0,25
377,0,25
378,0,25
379,0,25
380,0,25
381,0,25
382,0,25
383,0,25
384,0,25
385,0,25
386,0,25
387,0,25
388,0,25
389,0,25
390,0,25
391,0,25
392,0,25
393,0,25
394,0,25
395,0,25
396,0,25
397,0,25
398,0,25
399,0,25
400,0,25
401,0,25
402,0,25
403,0,25
404,0,25
405,0,25
406,0,25
407,0,25
408,0,25
409,0,25
410,0,25
411,0,25
412,0,25
413,0,25
414,0,25
415,0,25
416,0,25
417,0,25
418,0,25
419,0,25
420,0,25
421,0,25
422,0,25
423,0,25
424,0,25
425,0,25
426,0,25
427,0,25
428,0,25
429,0,25
430,0,25
431,0,25
432,0,25
433,0,25
434,0,25
435,0,25
436,0,25
437,0,25
438,0,25
439,0,25
440,0,25
441,0,25
442,0,25
443,0,25
444,0,25
445,0,25
446,0,25
447,0,25
448,0,25
449,0,25
450,0,25
451,0,25
452,0,25
453,0,25
454,0,25
455,0,25
456,0,25
457,0,25
458,0,24
459,0,24
460,0,24
461,0,24
462,0,24
463,0,24
464,0,24
465,0,24
466,0,24
467,0,24
468,0,24
469,0,24
470,0,24
471,0,24
472,0,24
473,0,24
474,0,24
475,0,24
476,0,24
477,0,24
478,0,24
479,0,24
480,0,24
481,0,24
482,0,24
483,0,24
484,0,24
485,0,24
486,0,24
487,0,24
488,0,24
489,0,24
490,0,24
491,0,24
492,0,24
493,0,24
494,0,24
495,0,24
496,0,24
497,0,24
498,0,24
499,0,24
500,0,24
501,0,24
502,0,24
503,0,24
504,0,24
505,0,24
506,0,24
507,0,24
508,0,24
509,0,24
510,0,24
511,0,24
512,0,24
513,0,24
514,0,24
515,0,24
516,0,24
517,0,24
518,0,24
519,0,24
520,0,24
521,0,24
522,0,24
523,0,24
524,0,24
525,0,24
526,0,24
527,0,24
528,0,24
529,0,24
530,0,24
531,0,24
532,0,24
533,0,24
534,0,24
535,0,24
536,0,24
537,0,24
538,0,24
539,0,24
540,0,24
541,0,24
542,0,24
543,0,24
544,0,24
545,0,24
546,0,24
547,0,24
548,0,24
549,0,24
550,0,24
551,0,24
552,0,24
553,0,24
554,0,24
555,0,24
556,0,24
557,0,24
558,0,24
559,0,24
560,0,24
561,0,24
562,0,24
563,0,24
564,0,24
565,0,24
566,0,24
567,0,24
568,0,24
569,0,24
570,0,24
571,0,24
572,0,24
573,0,24
574,0,24
575,0,24
576,0,24
577,0,24
578,0,24
579,0,24
580,0,24
581,0,24
582,0,24
583,0,24
584,0,24
585,0,24
586,0,24
587,0,24
588,0,24
589,0,24
590,0,24
591,0,24
592,0,24
593,0,24
594,0,24
595,0,24
596,0,24
597,0,24
598,0,24
599,0,24
600,0,24
601,0,24
602,0,24
603,0,24
604,0,24
605,0,24
606,0,24
607,0,24
608,0,24
609,0,24
610,0,24
611,0,24
612,0,24
613,0,24
614,0,24
615,0,24
616,0,24
617,0,24
618,0,24
619,0,24
620,0,24
621,0,24
622,0,24
623,0,24
624,0,24
625,0,24
626,0,24
627,0,24
628,0,24
629,0,24
630,0,24
631,0,24
632,0,24
633,0,24
634,0,24
635,0,24
636,0,24
637,0,24
638,0,24
639,0,24
640,0,24
641,0,24
642,0,24
643,0,24
644,0,24
645,0,24
646,0,24
647,0,24
648,0,24
649,0,24
650,0,24
651,0,24
652,0,24
653,0,24
654,0,24
655,0,24
656,0,24
657,0,24
658,0,24
659,0,24
660,0,24
661,0,24
662,0,24
663,0,24
664,0,24
665,0,24
666,0,24
667,0,24
668,0,24
669,0,24
670,0,24
671,0,24
672,0,24
673,0,24
674,0,24
675,0,24
676,0,24
677,0,24
678,0,24
679,0,24
680,0,24
681,0,24
682,0,24
683,0,24
684,0,24
685,0,24
686,0,24
687,0,24
688,0,24
689,0,24
690,0,24
691,0,24
692,0,24
693,0,24
694,0,24
695,0,24
696,0,24
697,0,24
698,0,24
699,0,24
700,0,24
701,0,24
702,0,24
703,0,24
704,0,24
705,0,24
706,0,24
707,0,24
708,0,24
709,0,24
710,0,24
711,0,24
712,0,24
713,0,24
714,0,24
715,0,24
716,0,24
717,0,24
718,0,24
719,0,24
720,0,24
721,0,24
722,0,24
723,0,24
724,0,24
725,0,24
726,0,24
727,0,24
728,0,24
729,0,24
730,0,24
731,0,24
732,0,24
733,0,24
734,0,24
735,0,24
736,0,24
737,0,24
738,0,24
739,0,24
740,0,24
741,0,24
742,0,24
743,0,24
744,0,24
745,0,24
746,0,24
747,0,24
748,0,24
749,0,24
750,0,24
751,0,24
752,0,24
753,0,24
754,0,24
755,0,24
756,0,24
757,0,24
758,0,24
759,0,24
760,0,24
761,0,24
762,0,24
763,0,24
764,0,24
765,0,24
766,0,24
767,0,24
768,0,24
769,0,24
770,0,24
771,0,24
772,0,24
773,0,24
774,0,24
775,0,24
776,0,24
777,0,24
778,0,24
779,0,24
780,0,24
781,0,24
782,0,24
783,0,24
784,0,24
785,0,24
786,0,24
787,0,24
788,0,24
789,0,24
790,0,24
791,0,24
792,0,24
793,0,24
794,0,24
795,0,24
796,0,24
797,0,24
798,0,24
799,0,24
800,0,24
801,0,24
802,0,24
803,0,24
804,0,24
805,0,24
806,0,24
807,0,24
808,0,24
809,0,24
810,0,24
811,0,24
812,0,24
813,0,24
814,0,24
815,0,24
816,0,24
817,0,24
818,0,24
819,0,24
820,0,24
821,0,24
822,0,24
823,0,24
824,0,24
825,0,24
826,0,24
827,0,24
828,0,24
829,0,24
830,0,24
831,0,24
832,0,24
833,0,24
834,0,24
835,0,24
836,0,24
837,0,24
838,0,23
839,0,23
840,0,23
841,0,23
842,0,22
843,0,22
844,0,22
845,0,22
846,0,22
847,0,22
848,0,22
849,0,22
850,0,22
851,0,22
852,0,22
853,0,22
854,0,22
855,0,22
856,0,22
857,0,22
858,0,22
859,0,22
860,0,22
861,0,22
862,0,22
863,0,22
864,0,22
865,0,22
866,0,22
867,0,22
868,0,22
869,0,22
870,0,22
871,0,22
872,0,22
873,0,22
874,0,22
875,0,22
876,0,22
877,0,22
878,0,22
879,0,22
880,0,22
881,0,22
882,0,22
883,0,22
884,0,22
885,0,22
886,0,22
887,0,22
888,0,22
889,0,22
890,0,22
891,0,22
892,0,22
893,0,22
894,0,22
895,0,22
896,0,22
897,0,22
898,0,22
899,0,22
900,0,22
901,0,22
902,0,22
903,0,22
904,0,22
905,0,22
906,0,22
907,0,22
908,0,22
909,0,22
910,0,22
911,0,22
912,0,22
913,0,22
914,0,22
915,0,22
916,0,22
917,0,22
918,0,22
919,0,22
920,0,22
921,0,22
922,0,22
923,0,22
924,0,22
925,0,22
926,0,22
927,0,22
928,0,22
929,0,22
930,0,22
931,0,22
932,0,22
933,0,22
934,0,22
935,0,22
936,0,22
937,0,22
938,0,22
939,0,22
940,0,22
941,0,22
942,0,22
943,0,22
944,0,22
945,0,22
946,0,21
947,0,21
948,0,21
949,0,21
950,0,21
951,0,21
952,0,21
953,0,21
954,0,21
955,0,21
956,0,21
957,0,21
958,0,21
959,0,21
960,0,21
961,0,21
962,0,21
963,0,21
964,0,21
965,0,21
966,0,21
967,0,21
968,0,21
969,0,21
970,0,21
971,0,21
972,0,21
973,0,21
974,0,21
975,0,21
976,0,21
977,0,21
978,0,20
979,0,20
980,0,20
981,0,20
982,0,19
983,0,19
984,0,19
985,0,19
986,0,19
987,0,19
988,0,19
989,0,19
990,0,18
991,0,18
992,0,18
993,0,18
994,0,18
995,0,18
996,0,18
997,0,18
998,0,18
999,0,18
1000,0,18
1001,0,18
1002,0,18
1003,0,18
1004,0,18
1005,0,18
1006,0,18
1007,0,18
1008,0,18
1009,0,18
1010,0,18
1011,0,18
1012,0,18
1013,0,18
1014,0,18
1015,0,18
1016,0,18
1017,0,18
1018,0,18
1019,0,18
1020,0,18
1021,0,18
1022,0,18
1023,0,18
1024,0,18
1025,0,18
1026,0,18
1027,0,18
1028,0,18
1029,0,18
1030,0,18
1031,0,18
1032,0,18
1033,0,18
1034,0,18
1035,0,18
1036,0,18
1037,0,18
1038,0,17
1039,0,17
1040,0,17
1041,0,17
1042,0,17
1043,0,17
1044,0,17
1045,0,17
1046,0,17
1047,0,17
1048,0,17
1049,0,17
1050,0,17
1051,0,17
1052,0,17
1053,0,17
1054,0,17
1055,0,17
1056,0,17
1057,0,17
1058,0,17
1059,0,17
1060,0,17
1061,0,17
1062,0,17
1063,0,17
1064,0,17
1065,0,17
1066,0,17
1067,0,17
1068,0,17
1069,0,17
1070,0,17
1071,0,17
1072,0,17
1073,0,17
1074,0,17
1075,0,17
1076,0,17
1077,0,17
1078,0,17
1079,0,17
1080,0,17
1081,0,17
1082,0,17
1083,0,17
1084,0,17
1085,0,17
1086,0,17
1087,0,17
1088,0,17
1089,0,17
1090,0,17
1091,0,17
1092,0,17
1093,0,17
1094,0,17
1095,0,17
1096,0,17
1097,0,17
1098,0,17
1099,0,17
1100,0,17
1101,0,17
1102,0,17
1103,0,17
1104,0,17
1105,0,17
1106,0,17
1107,0,17
1108,0,17
1109,0,17
1110,0,17
1111,0,17
1112,0,17
1113,0,17
1114,0,17
1115,0,17
1116,0,17
1117,0,17
1118,0,17
1119,0,17
1120,0,17
1121,0,17
1122,0,17
1123,0,17
1124,0,17
1125,0,17
1126,0,17
1127,0,17
1128,0,17
1129,0,17
1130,0,17
1131,0,17
1132,0,17
1133,0,17
1134,0,17
1135,0,17
1136,0,17
1137,0,17
1138,0,17
1139,0,17
1140,0,17
1141,0,17
1142,0,17
1143,0,17
1144,0,17
1145,0,17
1146,0,17
1147,0,17
1148,0,17
1149,0,17
1150,0,17
1151,0,17
1152,0,17
1153,0,17
1154,0,17
1155,0,17
1156,0,17
1157,0,17
1158,0,17
1159,0,17
1160,0,17
1161,0,17
1162,0,17
1163,0,17
1164,0,17
1165,0,17
1166,0,17
1167,0,17
1168,0,17
1169,0,17
1170,0,17
1171,0,17
1172,0,17
1173,0,17
1174,0,17
1175,0,17
1176,0,17
1177,0,17
1178,0,17
1179,0,17
1180,0,17
1181,0,17
1182,0,17
1183,0,17
1184,0,17
1185,0,17
1186,0,17
1187,0,17
1188,0,17
1189,0,17
1190,0,17
1191,0,17
1192,0,17
1193,0,17
1194,0,17
1195,0,17
1196,0,17
1197,0,17
1198,0,17
1199,0,17
1200,0,17
1201,0,17
1202,0,17
1203,0,17
1204,0,17
1205,0,17
1206,0,17
1207,0,17
1208,0,17
1209,0,17
1210,0,17
1211,0,17
1212,0,17
1213,0,17
1214,0,17
1215,0,17
1216,0,17
1217,0,17
1218,0,17
1219,0,17
1220,0,17
1221,0,17
1222,0,17
1223,0,17
1224,0,17
1225,0,17
1226,0,17
1227,0,17
1228,0,17
1229,0,17
1230,0,17
1231,0,17
1232,0,17
1233,0,17
1234,0,17
1235,0,17
1236,0,17
1237,0,17
1238,0,17
1239,0,17
1240,0,17
1241,0,17
1242,0,17
1243,0,17
1244,0,17
1245,0,17
1246,0,17
1247,0,17
1248,0,17
1249,0,17
1250,0,17
1251,0,17
1252,0,17
1253,0,17
1254,0,17
1255,0,17
1256,0,17
1257,0,17
1258,0,17
1259,0,17
1260,0,17
1261,0,17
1262,0,17
1263,0,17
1264,0,17
1265,0,17
1266,0,17
1267,0,17
1268,0,17
1269,0,17
1270,0,17
1271,0,17
1272,0,17
1273,0,17
1274,0,17
1275,0,17
1276,0,17
1277,0,17
1278,0,17
1279,0,17
1280,0,17
1281,0,17
1282,0,17
1283,0,17
1284,0,17
1285,0,17
1286,0,17
1287,0,17
1288,0,17
1289,0,17
1290,0,17
1291,0,17
1292,0,17
1293,0,17
1294,0,17
1295,0,17
1296,0,17
1297,0,17
1298,0,17
1299,0,17
1300,0,17
1301,0,17
1302,0,17
1303,0,17
1304,0,17
1305,0,17
1306,0,17
1307,0,17
1308,0,17
1309,0,17
1310,0,17
1311,0,17
1312,0,17
1313,0,17
1314,0,17
1315,0,17
1316,0,17
1317,0,17
1318,0,17
1319,0,17
1320,0,17
1321,0,17
1322,0,17
1323,0,17
1324,0,17
1325,0,17
1326,0,17
1327,0,17
1328,0,17
1329,0,17
1330,0,17
1331,0,17
1332,0,17
1333,0,17
1334,0,17
1335,0,17
1336,0,17
1337,0,17
1338,0,17
1339,0,17
1340,0,17
1341,0,17
1342,0,17
1343,0,17
1344,0,17
1345,0,17
1346,0,17
1347,0,17
1348,0,17
1349,0,17
1350,0,17
1351,0,17
1352,0,17
1353,0,17
1354,0,17
1355,0,17
1356,0,17
1357,0,17
1358,0,17
1359,0,17
1360,0,17
1361,0,17
1362,0,17
1363,0,17
1364,0,17
1365,0,17
1366,0,17
1367,0,17
1368,0,17
1369,0,17
1370,0,17
1371,0,17
1372,0,17
1373,0,17
1374,0,17
1375,0,17
1376,0,17
1377,0,17
1378,0,17
1379,0,17
1380,0,17
1381,0,17
1382,0,17
1383,0,17
1384,0,17
1385,0,17
1386,0,17
1387,0,17
1388,0,17
1389,0,17
1390,0,17
1391,0,17
1392,0,17
1393,0,17
1394,0,17
1395,0,17
1396,0,17
1397,0,17
1398,0,17
1399,0,17
1400,0,17
1401,0,17
1402,0,17
1403,0,17
1404,0,17
1405,0,17
1406,0,17
1407,0,17
1408,0,17
1409,0,17
1410,0,17
1411,0,17
1412,0,17
1413,0,17
1414,0,17
1415,0,17
1416,0,17
1417,0,17
1418,0,17
1419,0,17
1420,0,17
1421,0,17
1422,0,17
1423,0,17
1424,0,17
1425,0,17
1426,0,17
1427,0,17
1428,0,17
1429,0,17
1430,0,17
1431,0,17
1432,0,17
1433,0,17
1434,0,17
1435,0,17
1436,0,17
1437,0,17
1438,0,17
1439,0,17
1440,0,17
1441,0,17
1442,0,17
1443,0,17
1444,0,17
1445,0,17
1446,0,17
1447,0,17
