"ticks","recyclers","wastefuls"
0,0,25
1,0,25
2,0,25
3,0,25
4,0,25
5,0,25
6,0,25
7,0,25
8,0,25
9,0,25
10,0,25
11,0,25
12,0,25
13,0,25
14,0,25
15,0,25
16,0,25
17,0,25
18,0,25
19,0,25
20,0,25
21,0,25
22,0,25
23,0,25
24,0,25
25,0,25
26,0,25
27,0,25
28,0,25
29,0,25
30,0,25
31,0,25
32,0,25
33,0,25
34,0,25
35,0,25
36,0,25
37,0,25
38,0,25
39,0,25
40,0,25
41,0,25
42,0,25
43,0,25
44,0,25
45,0,25
46,0,25
47,0,25
48,0,25
49,0,25
50,0,25
51,0,25
52,0,25
53,0,25
54,0,25
55,0,25
56,0,25
57,0,25
58,0,25
59,0,25
60,0,25
61,0,25
62,0,25
63,0,25
64,0,25
65,0,25
66,0,25
67,0,25
68,0,25
69,0,25
70,0,25
71,0,25
72,0,25
73,0,25
74,0,25
75,0,25
76,0,25
77,0,25
78,0,25
79,0,25
80,0,25
81,0,25
82,0,25
83,0,25
84,0,25
85,0,25
86,0,25
87,0,25
88,0,25
89,0,25
90,0,25
91,0,25
92,0,25
93,0,25
94,0,25
95,0,25
96,0,25
97,0,25
98,0,25
99,0,25
100,0,25
101,0,25
102,0,25
103,0,25
104,0,25
105,0,25
106,0,25
107,0,25
108,0,25
109,0,25
110,0,25
111,0,25
112,0,25
113,0,25
114,0,25
115,0,25
116,0,25
117,0,25
118,0,25
119,0,25
120,0,25
121,0,25
122,0,25
123,0,25
124,0,25
125,0,25
126,0,25
127,0,25
128,0,25
129,0,25
130,0,25
131,0,25
132,0,25
133,0,25
134,0,25
135,0,25
136,0,25
137,0,25
138,0,25
139,0,25
140,0,25
141,0,25
142,0,25
143,0,25
144,0,25
145,0,25
146,0,25
147,0,25
148,0,25
149,0,25
150,0,25
151,0,25
152,0,25
153,0,25
154,0,25
155,0,25
156,0,25
157,0,25
158,0,25
159,0,25
160,0,25
161,0,25
162,0,25
163,0,25
164,0,25
165,0,25
166,0,25
167,0,25
168,0,25
169,0,25
170,0,25
171,0,25
172,0,25
173,0,25
174,0,25
175,0,25
176,0,25
177,0,25
178,0,25
179,0,25
180,0,25
181,0,25
182,0,25
183,0,25
184,0,25
185,0,25
186,0,25
187,0,25
188,0,25
189,0,25
190,0,25
191,0,25
192,0,25
193,0,25
194,0,25
195,0,25
196,0,25
197,0,25
198,0,25
199,0,25
200,0,25
201,0,25
202,0,25
203,0,25
204,0,25
205,0,25
206,0,25
207,0,25
208,0,25
209,0,25
210,0,25
211,0,25
212,0,25
213,0,25
214,0,25
215,0,25
216,0,25
217,0,25
218,0,24
219,0,24
220,0,24
221,0,24
222,0,24
223,0,24
224,0,24
225,0,24
226,0,24
227,0,24
228,0,24
229,0,24
230,0,24
231,0,24
232,0,24
233,0,24
234,0,24
235,0,24
236,0,24
237,0,24
238,0,24
239,0,24
240,0,24
241,0,24
242,0,24
243,0,24
244,0,24
245,0,24
246,0,24
247,0,24
248,0,24
249,0,24
250,0,24
251,0,24
252,0,24
253,0,24
254,0,24
255,0,24
256,0,24
257,0,24
258,0,24
259,0,24
260,0,24
261,0,24
262,0,24
263,0,24
264,0,24
265,0,24
266,0,24
267,0,24
268,0,24
269,0,24
270,0,24
271,0,24
272,0,24
273,0,24
274,0,24
275,0,24
276,0,24
277,0,24
278,0,24
279,0,24
280,0,24
281,0,24
282,0,24
283,0,24
284,0,24
285,0,24
286,0,24
287,0,24
288,0,24
289,0,24
290,0,24
291,0,24
292,0,24
293,0,24
294,0,24
295,0,24
296,0,24
297,0,24
298,0,24
299,0,24
300,0,24
301,0,24
302,0,24
303,0,24
304,0,24
305,0,24
306,0,24
307,0,24
308,0,24
309,0,24
310,0,24
311,0,24
312,0,24
313,0,24
314,0,24
315,0,24
316,0,24
317,0,24
318,0,23
319,0,23
320,0,23
321,0,23
322,0,23
323,0,23
324,0,23
325,0,23
326,0,23
327,0,23
328,0,23
329,0,23
330,0,23
331,0,23
332,0,23
333,0,23
334,0,22
335,0,22
336,0,22
337,0,22
338,0,22
339,0,22
340,0,22
341,0,22
342,0,22
343,0,22
344,0,22
345,0,22
346,0,22
347,0,22
348,0,22
349,0,22
350,0,22
351,0,22
352,0,22
353,0,22
354,0,22
355,0,22
356,0,22
357,0,22
358,0,22
359,0,22
360,0,22
361,0,22
362,0,21
363,0,21
364,0,21
365,0,21
366,0,21
367,0,21
368,0,21
369,0,21
370,0,21
371,0,21
372,0,21
373,0,21
374,0,21
375,0,21
376,0,21
377,0,21
378,0,20
379,0,20
380,0,20
381,0,20
382,0,20
383,0,20
384,0,20
385,0,20
386,0,20
387,0,20
388,0,20
389,0,20
390,0,20
391,0,20
392,0,20
393,0,20
394,0,20
395,0,20
396,0,20
397,0,20
398,0,20
399,0,20
400,0,20
401,0,20
402,0,20
403,0,20
404,0,20
405,0,20
406,0,20
407,0,20
408,0,20
409,0,20
410,0,20
411,0,20
412,0,20
413,0,20
414,0,20
415,0,20
416,0,20
417,0,20
418,0,20
419,0,20
420,0,20
421,0,20
422,0,20
423,0,20
424,0,20
425,0,20
426,0,20
427,0,20
428,0,20
429,0,20
430,0,20
431,0,20
432,0,20
433,0,20
434,0,19
435,0,19
436,0,19
437,0,19
438,0,19
439,0,19
440,0,19
441,0,19
442,0,19
443,0,19
444,0,19
445,0,19
446,0,19
447,0,19
448,0,19
449,0,19
450,0,19
451,0,19
452,0,19
453,0,19
454,0,19
455,0,19
456,0,19
457,0,19
458,0,18
459,0,18
460,0,18
461,0,18
462,0,18
463,0,18
464,0,18
465,0,18
466,0,18
467,0,18
468,0,18
469,0,18
470,0,18
471,0,18
472,0,18
473,0,18
474,0,18
475,0,18
476,0,18
477,0,18
478,0,18
479,0,18
480,0,18
481,0,18
482,0,18
483,0,18
484,0,18
485,0,18
486,0,17
487,0,17
488,0,17
489,0,17
490,0,17
491,0,17
492,0,17
493,0,17
494,0,17
495,0,17
496,0,17
497,0,17
498,0,17
499,0,17
500,0,17
501,0,17
502,0,17
503,0,17
504,0,17
505,0,17
506,0,17
507,0,17
508,0,17
509,0,17
510,0,17
511,0,17
512,0,17
513,0,17
514,0,17
515,0,17
516,0,17
517,0,17
518,0,17
519,0,17
520,0,17
521,0,17
522,0,17
523,0,17
524,0,17
525,0,17
526,0,17
527,0,17
528,0,17
529,0,17
530,0,17
531,0,17
532,0,17
533,0,17
534,0,17
535,0,17
536,0,17
537,0,17
538,0,17
539,0,17
540,0,17
541,0,17
542,0,17
543,0,17
544,0,17
545,0,17
546,0,17
547,0,17
548,0,17
549,0,17
550,0,17
551,0,17
552,0,17
553,0,17
554,0,17
555,0,17
556,0,17
557,0,17
558,0,17
559,0,17
560,0,17
561,0,17
562,0,17
563,0,17
564,0,17
565,0,17
566,0,17
567,0,17
568,0,17
569,0,17
570,0,17
571,0,17
572,0,17
573,0,17
574,0,17
575,0,17
576,0,17
577,0,17
578,0,17
579,0,17
580,0,17
581,0,17
582,0,17
583,0,17
584,0,17
585,0,17
586,0,17
587,0,17
588,0,17
589,0,17
590,0,17
591,0,17
592,0,17
593,0,17
594,0,17
595,0,17
596,0,17
597,0,17
598,0,17
599,0,17
600,0,17
601,0,17
602,0,17
603,0,17
604,0,17
605,0,17
606,0,17
607,0,17
608,0,17
609,0,17
610,0,17
611,0,17
612,0,17
613,0,17
614,0,17
615,0,17
616,0,17
617,0,17
618,0,17
619,0,17
620,0,17
621,0,17
622,0,17
623,0,17
624,0,17
625,0,17
626,0,17
627,0,17
628,0,17
629,0,17
630,0,17
631,0,17
632,0,17
633,0,17
634,0,17
635,0,17
636,0,17
637,0,17
638,0,17
639,0,17
640,0,17
641,0,17
642,0,17
643,0,17
644,0,17
645,0,17
646,0,17
647,0,17
648,0,17
649,0,17
650,0,17
651,0,17
652,0,17
653,0,17
654,0,17
655,0,17
656,0,17
657,0,17
658,0,17
659,0,17
660,0,17
661,0,17
662,0,17
663,0,17
664,0,17
665,0,17
666,0,17
667,0,17
668,0,17
669,0,17
670,0,17
671,0,17
672,0,17
673,0,17
674,0,17
675,0,17
676,0,17
677,0,17
678,0,17
679,0,17
680,0,17
681,0,17
682,0,17
683,0,17
684,0,17
685,0,17
686,0,17
687,0,17
688,0,17
689,0,17
690,0,17
691,0,17
692,0,17
693,0,17
694,0,17
695,0,17
696,0,17
697,0,17
698,0,17
699,0,17
700,0,17
701,0,17
702,0,17
703,0,17
704,0,17
705,0,17
706,0,17
707,0,17
708,0,17
709,0,17
710,0,17
711,0,17
712,0,17
713,0,17
714,0,17
715,0,17
716,0,17
717,0,17
718,0,17
719,0,17
720,0,17
721,0,17
722,0,17
723,0,17
724,0,17
725,0,17
726,0,17
727,0,17
728,0,17
729,0,17
730,0,17
731,0,17
732,0,17
733,0,17
734,0,17
735,0,17
736,0,17
737,0,17
738,0,17
739,0,17
740,0,17
741,0,17
742,0,17
743,0,17
744,0,17
745,0,17
746,0,17
747,0,17
748,0,17
749,0,17
750,0,17
751,0,17
752,0,17
753,0,17
754,0,17
755,0,17
756,0,17
757,0,17
758,0,17
759,0,17
760,0,17
761,0,17
762,0,17
763,0,17
764,0,17
765,0,17
766,0,17
767,0,17
768,0,17
769,0,17
770,0,17
771,0,17
772,0,17
773,0,17
774,0,17
775,0,17
776,0,17
777,0,17
778,0,17
779,0,17
780,0,17
781,0,17
782,0,17
783,0,17
784,0,17
785,0,17
786,0,17
787,0,17
788,0,17
789,0,17
790,0,17
791,0,17
792,0,17
793,0,17
794,0,17
795,0,17
796,0,17
797,0,17
798,0,17
799,0,17
800,0,17
801,0,17
802,0,17
803,0,17
804,0,17
805,0,17
806,0,17
807,0,17
808,0,17
809,0,17
810,0,17
811,0,17
812,0,17
813,0,17
814,0,17
815,0,17
816,0,17
817,0,17
818,0,17
819,0,17
820,0,17
821,0,17
822,0,17
823,0,17
824,0,17
825,0,17
826,0,17
827,0,17
828,0,17
829,0,17
830,0,17
831,0,17
832,0,17
833,0,17
834,0,17
835,0,17
836,0,17
837,0,17
838,0,17
839,0,17
840,0,17
841,0,17
842,0,17
843,0,17
844,0,17
845,0,17
846,0,17
847,0,17
848,0,17
849,0,17
850,0,17
851,0,17
852,0,17
853,0,17
854,0,17
855,0,17
856,0,17
857,0,17
858,0,17
859,0,17
860,0,17
861,0,17
862,0,17
863,0,17
864,0,17
865,0,17
866,0,17
867,0,17
868,0,17
869,0,17
870,0,17
871,0,17
872,0,17
873,0,17
874,0,17
875,0,17
876,0,17
877,0,17
878,0,17
879,0,17
880,0,17
881,0,17
882,0,17
883,0,17
884,0,17
885,0,17
886,0,17
887,0,17
888,0,17
889,0,17
890,0,17
891,0,17
892,0,17
893,0,17
894,0,17
895,0,17
896,0,17
897,0,17
898,0,17
899,0,17
900,0,17
901,0,17
902,0,17
903,0,17
904,0,17
905,0,17
906,0,17
907,0,17
908,0,17
909,0,17
910,0,17
911,0,17
912,0,17
913,0,17
914,0,17
915,0,17
916,0,17
917,0,17
918,0,17
919,0,17
920,0,17
921,0,17
922,0,17
923,0,17
924,0,17
925,0,17
926,0,17
927,0,17
928,0,17
929,0,17
930,0,17
931,0,17
932,0,17
933,0,17
934,0,17
935,0,17
936,0,17
937,0,17
938,0,17
939,0,17
940,0,17
941,0,17
942,0,17
943,0,17
944,0,17
945,0,17
946,0,17
947,0,17
948,0,17
949,0,17
950,0,17
951,0,17
952,0,17
953,0,17
954,0,17
955,0,17
956,0,17
957,0,17
958,0,17
959,0,17
960,0,17
961,0,17
962,0,17
963,0,17
964,0,17
965,0,17
966,0,17
967,0,17
968,0,17
969,0,17
970,0,17
971,0,17
972,0,17
973,0,17
974,0,17
975,0,17
976,0,17
977,0,17
978,0,17
979,0,17
980,0,17
981,0,17
982,0,17
983,0,17
984,0,17
985,0,17
986,0,17
987,0,17
988,0,17
989,0,17
990,0,17
991,0,17
992,0,17
993,0,17
994,0,17
995,0,17
996,0,17
997,0,17
998,0,17
999,0,17
1000,0,17
1001,0,17
1002,0,17
1003,0,17
1004,0,17
1005,0,17
1006,0,17
1007,0,17
1008,0,17
1009,0,17
1010,0,17
1011,0,17
1012,0,17
1013,0,17
1014,0,17
1015,0,17
1016,0,17
1017,0,17
1018,0,17
1019,0,17
1020,0,17
1021,0,17
1022,0,17
1023,0,17
1024,0,17
1025,0,17
1026,0,17
1027,0,17
1028,0,17
1029,0,17
1030,0,17
1031,0,17
1032,0,17
1033,0,17
1034,0,17
1035,0,17
1036,0,17
1037,0,17
1038,0,17
1039,0,17
1040,0,17
1041,0,17
1042,0,17
1043,0,17
1044,0,17
1045,0,17
1046,0,17
1047,0,17
1048,0,17
1049,0,17
1050,0,17
1051,0,17
1052,0,17
1053,0,17
1054,0,17
1055,0,17
1056,0,17
1057,0,17
1058,0,17
1059,0,17
1060,0,17
1061,0,17
1062,0,17
1063,0,17
1064,0,17
1065,0,17
1066,0,17
1067,0,17
1068,0,17
1069,0,17
1070,0,17
1071,0,17
1072,0,17
1073,0,17
1074,0,17
1075,0,17
1076,0,17
1077,0,17
1078,0,17
1079,0,17
1080,0,17
1081,0,17
1082,0,17
1083,0,17
1084,0,17
1085,0,17
1086,0,17
1087,0,17
1088,0,17
1089,0,17
1090,0,17
1091,0,17
1092,0,17
1093,0,17
1094,0,17
1095,0,17
1096,0,17
1097,0,17
1098,0,17
1099,0,17
1100,0,17
1101,0,17
1102,0,17
1103,0,17
1104,0,17
1105,0,17
1106,0,17
1107,0,17
1108,0,17
1109,0,17
1110,0,17
1111,0,17
1112,0,17
1113,0,17
1114,0,17
1115,0,17
1116,0,17
1117,0,17
1118,0,17
1119,0,17
1120,0,17
1121,0,17
1122,0,17
1123,0,17
1124,0,17
1125,0,17
1126,0,17
1127,0,17
1128,0,17
1129,0,17
1130,0,17
1131,0,17
1132,0,17
1133,0,17
1134,0,17
1135,0,17
1136,0,17
1137,0,17
1138,0,17
1139,0,17
1140,0,17
1141,0,17
1142,0,17
1143,0,17
1144,0,17
1145,0,17
1146,0,17
1147,0,17
1148,0,17
1149,0,17
1150,0,17
1151,0,17
1152,0,17
1153,0,17
1154,0,17
1155,0,17
1156,0,17
1157,0,17
1158,0,17
1159,0,17
1160,0,17
1161,0,17
1162,0,17
1163,0,17
1164,0,17
1165,0,17
1166,0,17
1167,0,17
1168,0,17
1169,0,17
1170,0,17
1171,0,17
1172,0,17
1173,0,17
1174,0,17
1175,0,17
1176,0,17
1177,0,17
1178,0,17
1179,0,17
1180,0,17
1181,0,17
1182,0,17
1183,0,17
1184,0,17
1185,0,17
1186,0,17
1187,0,17
1188,0,17
1189,0,17
1190,0,17
1191,0,17
1192,0,17
1193,0,17
1194,0,17
1195,0,17
1196,0,17
1197,0,17
1198,0,17
1199,0,17
1200,0,17
1201,0,17
1202,0,17
1203,0,17
1204,0,17
1205,0,17
1206,0,17
1207,0,17
1208,0,17
1209,0,17
1210,0,17
1211,0,17
1212,0,17
1213,0,17
1214,0,17
1215,0,17
1216,0,17
1217,0,17
1218,0,17
1219,0,17
1220,0,17
1221,0,17
1222,0,17
1223,0,17
1224,0,17
1225,0,17
1226,0,17
1227,0,17
1228,0,17
1229,0,17
1230,0,17
1231,0,17
1232,0,17
1233,0,17
1234,0,17
1235,0,17
1236,0,17
1237,0,17
1238,0,17
1239,0,17
1240,0,17
1241,0,17
1242,0,17
1243,0,17
1244,0,17
1245,0,17
1246,0,17
1247,0,17
1248,0,17
1249,0,17
1250,0,17
1251,0,17
1252,0,17
1253,0,17
1254,0,17
1255,0,17
1256,0,17
1257,0,17
1258,0,17
1259,0,17
1260,0,17
1261,0,17
1262,0,17
1263,0,17
1264,0,17
1265,0,17
1266,0,17
1267,0,17
1268,0,17
1269,0,17
1270,0,17
1271,0,17
1272,0,17
1273,0,17
1274,0,17
1275,0,17
1276,0,17
1277,0,17
1278,0,17
1279,0,17
1280,0,17
1281,0,17
1282,0,17
1283,0,17
1284,0,17
1285,0,17
1286,0,17
1287,0,17
1288,0,17
1289,0,17
1290,0,17
1291,0,17
1292,0,17
1293,0,17
1294,0,17
1295,0,17
1296,0,17
1297,0,17
1298,0,17
1299,0,17
1300,0,17
1301,0,17
1302,0,17
1303,0,17
1304,0,17
1305,0,17
1306,0,17
1307,0,17
1308,0,17
1309,0,17
1310,0,17
1311,0,17
1312,0,17
1313,0,17
1314,0,17
1315,0,17
1316,0,17
1317,0,17
1318,0,17
1319,0,17
1320,0,17
1321,0,17
1322,0,17
1323,0,17
1324,0,17
1325,0,17
1326,0,17
1327,0,17
1328,0,17
1329,0,17
1330,0,17
1331,0,17
1332,0,17
1333,0,17
1334,0,17
1335,0,17
1336,0,17
1337,0,17
1338,0,17
1339,0,17
1340,0,17
1341,0,17
1342,0,17
1343,0,17
1344,0,17
1345,0,17
1346,0,17
1347,0,17
1348,0,17
1349,0,17
1350,0,17
1351,0,17
1352,0,17
1353,0,17
1354,0,17
1355,0,17
1356,0,17
1357,0,17
1358,0,17
1359,0,17
1360,0,17
1361,0,17
1362,0,17
1363,0,17
1364,0,17
1365,0,17
1366,0,17
1367,0,17
1368,0,17
1369,0,17
1370,0,17
1371,0,17
1372,0,17
1373,0,17
1374,0,17
1375,0,17
1376,0,17
1377,0,17
1378,0,17
1379,0,17
1380,0,17
1381,0,17
1382,0,17
1383,0,17
1384,0,17
1385,0,17
1386,0,17
1387,0,17
1388,0,17
1389,0,17
1390,0,17
1391,0,17
1392,0,17
1393,0,17
1394,0,17
1395,0,17
1396,0,17
1397,0,17
1398,0,17
1399,0,17
1400,0,17
1401,0,17
1402,0,17
1403,0,17
1404,0,17
1405,0,17
1406,0,17
1407,0,17
1408,0,17
1409,0,17
1410,0,17
1411,0,17
1412,0,17
1413,0,17
1414,0,17
1415,0,17
1416,0,17
1417,0,17
1418,0,17
1419,0,17
1420,0,17
1421,0,17
1422,0,17
1423,0,17
1424,0,17
1425,0,17
1426,0,17
1427,0,17
1428,0,17
1429,0,17
1430,0,17
1431,0,17
1432,0,17
1433,0,17
1434,0,17
1435,0,17
1436,0,17
1437,0,17
1438,0,17
1439,0,17
1440,0,17
1441,0,17
1442,0,17
1443,0,17
1444,0,17
1445,0,17
1446,0,17
1447,0,17
